"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","H","1B","2B","3B","BB","SO","HBP","CS","OPS","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","SwStr%","HardHit%","CSW%","xBA","EV","LA","Barrel%","maxEV","xSLG","playerid"
"Yonathan Daza","COL","44","105","0","7","3","1","6.7%","20.0%",".031",".260",".206",".257",".237",".221",".230","18","0.4","-10.9","0.8","-0.7","20","18","1","1","7","21","0","0",".494","2.59","17.6%","59.5%","23.0%","11.8%","0.0%","6.8%","36.2%","72.1%","50.8%","64.2%","89.2%","78.6%","40.7%","10.8%","20.8%","25.4%",".202","84.5","4.7","0.0%","103.8",".259","15794"
"Mark Trumbo","BAL","12","31","0","1","3","0","6.5%","16.1%",".103",".208",".172",".226",".276",".218",".336","28","-0.3","-3.2","-0.8","-0.3","5","2","3","0","2","5","0","0",".502","1.71","20.8%","50.0%","29.2%","14.3%","0.0%","0.0%","37.2%","71.7%","51.1%","65.5%","81.6%","74.6%","40.5%","13.0%","37.5%","25.2%",".283","90.0","8.8","8.3%","112.3",".452","6876"
"Yadiel Rivera","MIA","34","66","0","8","3","2","9.1%","30.3%",".033",".275",".183",".258",".217",".218",".216","33","1.0","-4.9","-0.7","-0.3","11","9","2","0","6","20","0","0",".474","2.30","13.2%","60.5%","26.3%","10.0%","0.0%","8.7%","39.5%","78.1%","53.4%","47.1%","77.3%","62.9%","35.8%","19.8%","35.0%","31.7%",".169","89.3","1.6","0.0%","108.5",".220","11863"
"Hector Noesi","MIA","12","5","0","0","0","0","0.0%","60.0%",".000","1.000",".250",".250",".250",".217",".077","33","0.0","-0.4","0.6","0.0","1","1","0","0","0","3","0","0",".500","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","44.4%","33.3%","40.0%","25.0%","100.0%","50.0%","40.0%","20.0%","0.0%","60.0%",".077","90.8","-4.0","0.0%","90.8",".095","3292"
"Danny Duffy","KCR","23","4","0","0","0","0","0.0%","50.0%",".000",".500",".250",".250",".250",".217",".083","27","0.0","-0.4","0.5","0.0","1","1","0","0","0","2","0","0",".500","2.00","0.0%","100.0%","0.0%","0.0%","0.0%","50.0%","33.3%","45.5%","40.0%","33.3%","100.0%","75.0%","55.0%","10.0%","50.0%","45.0%",".070","76.9","-45.5","0.0%","99.4",".070","3542"
"Brad Brach","- - -","59","5","0","0","1","0","0.0%","20.0%",".000",".333",".250",".250",".250",".217",".446","27","0.0","-0.5","0.6","0.0","1","1","0","0","0","1","0","0",".500","1.00","66.7%","33.3%","0.0%","0.0%","0.0%","0.0%","28.6%","75.0%","53.3%","50.0%","83.3%","75.0%","53.3%","13.3%","25.0%","26.7%",".460","88.9","7.0","0.0%","95.3",".554","6627"
"Tim Melville","COL","7","10","0","0","2","0","0.0%","30.0%",".000",".400",".250",".250",".250",".217",".173","15","0.0","-1.1","1.2","0.0","2","2","0","0","0","3","0","0",".500","4.00","20.0%","80.0%","0.0%","0.0%","0.0%","0.0%","25.0%","61.9%","48.5%","66.7%","84.6%","81.3%","63.6%","9.1%","28.6%","21.2%",".178","85.7","-12.2","0.0%","100.2",".211","9149"
"Jameson Taillon","PIT","7","11","0","0","0","0","0.0%","27.3%",".000",".400",".250",".250",".250",".217",".133","29","0.0","-1.0","1.4","0.1","2","2","0","0","0","3","0","0",".500","1.50","0.0%","60.0%","40.0%","0.0%","0.0%","0.0%","25.0%","65.0%","47.2%","50.0%","76.9%","70.6%","55.6%","13.9%","12.5%","38.9%",".134","85.6","2.2","0.0%","99.4",".188","11674"
"Lucas Giolito","CHW","29","4","0","0","2","0","0.0%","75.0%",".000","1.000",".250",".250",".250",".217",".196","30","0.0","-0.4","0.5","0.0","1","1","0","0","0","3","0","0",".500","0.00","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","22.2%","57.1%","37.5%","0.0%","50.0%","33.3%","43.8%","25.0%","0.0%","62.5%",".208","89.2","16.0","0.0%","89.2",".246","15474"
"Montana DuRapau","PIT","14","4","0","0","0","0","0.0%","50.0%",".000",".500",".250",".250",".250",".217",".077","29","0.0","-0.4","0.5","0.0","1","1","0","0","0","2","0","0",".500","2.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","18.2%","66.7%","40.0%","50.0%","83.3%","75.0%","45.0%","10.0%","0.0%","30.0%",".078","87.2","-20.5","0.0%","93.9",".095","16768"
"Ranger Suarez","PHI","37","5","0","0","0","0","0.0%","40.0%",".000",".500",".250",".250",".250",".217",".053","27","0.0","-0.5","0.6","0.0","1","1","0","0","0","2","0","0",".500","2.00","0.0%","100.0%","0.0%","0.0%","0.0%","50.0%","37.5%","50.0%","44.4%","33.3%","100.0%","75.0%","55.6%","11.1%","0.0%","38.9%",".055","87.5","-15.0","0.0%","92.1",".061","17277"
"Phil Maton","- - -","30","4","0","0","1","0","0.0%","50.0%",".000",".500",".250",".250",".250",".217",".153","32","0.0","-0.4","0.5","0.0","1","1","0","0","0","2","0","0",".500","1.00","0.0%","50.0%","50.0%","0.0%","0.0%","0.0%","50.0%","50.0%","50.0%","50.0%","60.0%","57.1%","71.4%","21.4%","0.0%","57.1%",".169","74.8","2.5","0.0%","82.5",".184","18064"
"Aramis Garcia","SFG","18","46","2","5","5","0","8.7%","45.7%",".167",".211",".143",".217",".310",".217",".215","32","0.0","-4.2","1.2","-0.1","6","3","1","0","4","21","0","0",".527","0.56","33.3%","23.8%","42.9%","0.0%","22.2%","0.0%","40.3%","70.1%","50.5%","53.8%","72.3%","62.6%","34.2%","18.9%","33.3%","31.1%",".160","87.4","21.6","4.8%","104.4",".279","16925"
"Steven Matz","NYM","36","61","1","4","1","0","0.0%","27.9%",".053",".308",".228",".228",".281",".217",".267","34","0.0","-5.3","7.5","0.4","13","12","0","0","0","17","0","0",".509","1.55","26.3%","44.7%","28.9%","0.0%","9.1%","11.8%","42.1%","54.8%","48.4%","60.0%","90.2%","76.9%","49.5%","11.2%","18.2%","35.1%",".253","83.6","8.1","4.5%","105.5",".372","13361"
"Wilfredo Tovar","LAA","31","88","0","5","5","0","5.7%","17.0%",".060",".235",".193",".239",".253",".217",".260","28","0.6","-7.5","1.9","-0.2","16","11","5","0","5","15","0","0",".492","2.25","23.5%","52.9%","23.5%","25.0%","0.0%","5.6%","39.1%","70.1%","51.8%","77.9%","95.8%","87.9%","41.0%","6.3%","29.4%","22.2%",".240","86.6","6.8","0.0%","108.3",".298","10416"
"Zach Green","SFG","8","16","0","1","1","0","12.5%","37.5%",".071",".250",".143",".250",".214",".217",".226","31","-0.9","-2.4","0.3","-0.1","2","1","1","0","2","6","0","0",".464","6.00","12.5%","75.0%","12.5%","0.0%","0.0%","16.7%","27.9%","69.6%","42.4%","41.7%","56.3%","50.0%","34.8%","21.2%","25.0%","37.9%",".174","90.4","6.9","0.0%","107.2",".204","14973"
"Jake Rogers","DET","35","128","4","11","8","0","10.2%","39.8%",".134",".175",".125",".222",".259",".216",".207","28","-1.2","-13.1","2.5","-0.6","14","7","3","0","13","51","1","0",".481","0.81","16.9%","37.3%","45.8%","22.2%","14.8%","0.0%","28.0%","62.2%","43.1%","50.6%","82.0%","70.6%","44.2%","12.7%","20.6%","32.8%",".126","83.0","19.6","4.8%","103.1",".224","19452"
"Jake Noll","WSN","8","13","0","1","2","0","7.7%","30.8%",".083",".250",".167",".231",".250",".214",".202","24","0.2","-1.1","-0.6","-0.1","2","1","1","0","1","4","0","0",".481","2.50","12.5%","62.5%","25.0%","50.0%","0.0%","0.0%","48.1%","72.2%","57.8%","53.8%","92.3%","73.1%","40.0%","15.6%","0.0%","28.9%",".176","78.0","-2.9","0.0%","92.0",".199","19703"
"Juan Centeno","BOS","7","18","0","0","2","1","11.1%","11.1%",".000",".154",".133",".278",".133",".213",".290","22","0.2","-1.6","-0.5","-0.1","2","2","0","0","2","2","1","0",".411","1.00","23.1%","38.5%","38.5%","20.0%","0.0%","0.0%","39.5%","57.1%","47.0%","73.3%","93.8%","83.9%","42.4%","7.6%","15.4%","25.8%",".214","85.7","16.9","0.0%","102.4",".267","7168"
"Jake Elmore","PIT","20","49","0","3","4","0","4.1%","16.3%",".021",".256",".213",".245",".234",".213",".263","26","-0.6","-5.3","-2.2","-0.6","10","9","1","0","2","8","0","1",".479","1.07","23.7%","39.5%","36.8%","0.0%","0.0%","13.3%","32.0%","64.8%","45.7%","74.4%","87.7%","82.3%","41.9%","8.1%","15.4%","26.2%",".247","86.6","13.1","0.0%","101.1",".325","7290"
"Zack Godley","- - -","33","23","0","3","2","0","13.0%","43.5%",".000",".333",".158",".273",".158",".213",".191","25","0.0","-2.3","2.8","0.1","3","3","0","0","3","10","0","0",".431","0.00","12.5%","0.0%","87.5%","0.0%","0.0%","0.0%","34.9%","51.2%","42.9%","20.0%","71.4%","50.0%","48.8%","21.4%","10.0%","47.6%",".112","80.8","31.8","0.0%","96.3",".148","14862"
"Madison Bumgarner","SFG","37","76","2","4","4","0","11.8%","52.6%",".095",".286",".127",".236",".222",".213",".203","28","0.0","-7.2","9.3","0.4","8","6","0","0","9","40","0","0",".458","0.90","17.4%","39.1%","43.5%","10.0%","20.0%","0.0%","26.3%","66.9%","43.0%","31.4%","65.9%","53.5%","41.2%","20.0%","48.1%","38.2%",".115","91.0","15.3","7.4%","109.9",".209","5524"
"Adrian Sanchez","WSN","28","32","0","3","1","0","3.1%","31.3%",".000",".333",".226",".250",".226",".212",".196","23","0.3","-3.0","0.4","-0.2","7","7","0","0","1","10","0","0",".476","7.00","23.8%","66.7%","9.5%","0.0%","0.0%","14.3%","31.3%","69.4%","49.6%","47.6%","86.0%","73.4%","48.1%","13.2%","33.3%","31.0%",".190","87.2","-0.7","0.0%","106.7",".216","11338"
"Kevin Kramer","PIT","22","50","0","5","5","0","12.0%","34.0%",".024",".259",".167",".260",".190",".212",".253","26","-0.2","-5.1","-0.8","-0.4","7","6","1","0","6","17","0","1",".450","0.67","25.9%","29.6%","44.4%","16.7%","0.0%","0.0%","35.8%","72.0%","48.0%","69.8%","87.0%","78.5%","33.6%","10.3%","37.0%","23.3%",".178","86.4","18.3","7.4%","107.0",".308","17689"
"Tyler Chatwood","CHC","41","21","0","1","1","0","4.8%","28.6%",".111",".250",".167",".211",".278",".210",".177","23","0.0","-2.1","2.6","0.1","3","1","2","0","1","6","0","0",".488","0.67","16.7%","33.3%","50.0%","16.7%","0.0%","0.0%","39.1%","76.3%","56.0%","50.0%","79.3%","68.1%","45.2%","17.6%","35.7%","31.8%",".150","90.0","9.5","0.0%","98.9",".206","4338"
"Steven Baron","PIT","7","10","0","0","1","0","0.0%","60.0%",".100",".500",".200",".200",".300",".209",".128","24","0.0","-1.0","0.1","-0.1","2","1","1","0","0","6","0","0",".500","2.00","25.0%","50.0%","25.0%","0.0%","0.0%","0.0%","41.9%","55.0%","47.1%","53.8%","81.8%","66.7%","39.2%","15.7%","50.0%","35.3%",".136","95.6","-1.5","0.0%","107.9",".158","9787"
"Josh Harrison","DET","36","147","1","10","8","4","4.1%","18.4%",".088",".207",".175",".218",".263",".208",".289","22","-0.6","-15.2","0.8","-0.9","24","15","7","1","6","27","2","2",".480","0.80","18.2%","36.4%","45.5%","14.0%","2.0%","2.5%","41.6%","75.5%","57.2%","69.4%","80.3%","76.1%","46.1%","13.7%","29.5%","25.7%",".236","86.3","19.5","3.6%","105.0",".401","8202"
"Matt Kemp","CIN","20","62","1","4","5","0","1.6%","30.6%",".083",".268",".200",".210",".283",".208",".200","17","-0.3","-7.1","-2.2","-0.7","12","9","2","0","1","19","0","0",".493","1.13","19.0%","42.9%","38.1%","6.3%","6.3%","0.0%","39.2%","73.3%","54.1%","45.1%","71.6%","60.8%","43.7%","21.2%","28.6%","35.9%",".176","87.3","13.6","2.4%","104.7",".288","5631"
"Jeff Hoffman","COL","18","24","0","2","1","0","0.0%","37.5%",".000",".417",".238",".238",".238",".207",".132","9","0.0","-2.9","3.0","0.1","5","5","0","0","0","9","0","0",".476","6.00","22.2%","66.7%","11.1%","0.0%","0.0%","16.7%","53.1%","63.2%","58.6%","47.1%","87.5%","70.7%","54.3%","17.1%","13.3%","42.9%",".136","81.3","-3.7","0.0%","106.3",".167","17432"
"Drew Butera","COL","16","49","0","6","3","0","8.2%","28.6%",".070",".233",".163",".229",".233",".206",".212","8","-0.7","-6.7","-0.2","-0.5","7","4","3","0","4","14","0","0",".462","0.71","20.0%","33.3%","46.7%","21.4%","0.0%","0.0%","34.2%","61.4%","44.4%","67.5%","81.4%","74.7%","37.4%","11.2%","19.4%","30.5%",".175","84.6","23.9","0.0%","104.2",".215","3411"
"Lewis Brinson","MIA","75","248","0","15","15","1","5.2%","29.8%",".049",".255",".173",".236",".221",".205",".246","25","-1.2","-25.9","0.5","-1.7","39","29","9","1","13","74","6","1",".457","1.47","17.1%","49.3%","33.6%","9.8%","0.0%","6.7%","38.7%","74.4%","52.6%","55.9%","81.0%","69.7%","38.8%","15.9%","32.9%","29.2%",".199","87.0","10.0","3.9%","112.1",".295","14352"
"Jeremy Hellickson","WSN","9","13","0","3","0","0","15.4%","30.8%",".000",".200",".111",".273",".111",".205",".200","18","0.0","-1.4","1.6","0.1","1","1","0","0","2","4","0","0",".384","5.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","16.0%","43.8%","31.6%","50.0%","100.0%","88.9%","56.1%","3.5%","14.3%","35.1%",".099","76.6","-12.0","0.0%","98.1",".110","4371"
"Jack Mayfield","HOU","26","65","2","8","5","0","1.5%","24.6%",".172",".174",".156",".169",".328",".204",".193","22","0.6","-5.9","1.9","-0.2","10","3","5","0","1","16","0","0",".497","0.77","18.8%","35.4%","45.8%","13.6%","9.1%","5.9%","42.1%","72.4%","54.6%","62.7%","90.1%","77.7%","41.2%","12.2%","20.8%","29.0%",".159","85.6","18.9","4.2%","104.9",".288","15402"
"Carter Kieboom","WSN","11","43","2","4","2","0","9.3%","37.2%",".154",".143",".128",".209",".282",".204",".281","18","0.2","-4.5","-2.8","-0.6","5","3","0","0","4","16","0","0",".491","1.22","13.0%","47.8%","39.1%","11.1%","22.2%","9.1%","24.2%","49.4%","35.7%","54.5%","84.2%","73.3%","45.8%","9.5%","43.5%","37.5%",".211","90.9","12.4","8.7%","108.6",".389","19958"
"Gorkys Hernandez","BOS","20","57","0","5","2","1","8.8%","24.6%",".102",".194",".143",".218",".245",".204",".274","15","0.5","-5.7","0.8","-0.3","7","4","1","2","5","14","0","0",".463","1.23","14.7%","47.1%","38.2%","0.0%","0.0%","0.0%","39.2%","72.3%","52.3%","50.0%","86.8%","70.2%","39.7%","15.5%","23.7%","29.0%",".210","80.5","11.5","2.6%","106.8",".323","4146"
"Travis Jankowski","SDP","25","24","0","4","0","2","8.3%","16.7%",".000",".222",".182",".250",".182",".202",".166","22","-0.2","-2.6","0.2","-0.2","4","4","0","0","2","4","0","2",".432","1.00","5.9%","47.1%","47.1%","12.5%","0.0%","12.5%","14.6%","70.0%","39.8%","42.9%","92.9%","82.9%","45.5%","6.8%","5.6%","29.5%",".115","79.4","12.1","0.0%","95.6",".145","13768"
"Hyun-Jin Ryu","LAD","30","67","1","3","3","0","6.0%","34.3%",".078",".259",".157",".218",".235",".202",".207","21","0.0","-7.0","8.2","0.3","8","6","1","0","4","23","0","0",".453","2.57","10.7%","64.3%","25.0%","0.0%","14.3%","0.0%","18.0%","48.9%","33.7%","69.6%","81.5%","78.4%","51.0%","7.3%","15.0%","37.2%",".155","86.9","4.0","5.0%","107.5",".242","14444"
"Kaleb Cowart","LAA","9","26","0","1","1","1","3.8%","26.9%",".120",".222",".160",".192",".280",".200",".210","17","-0.3","-3.1","-0.2","-0.2","4","1","3","0","1","7","0","0",".472","0.86","27.8%","33.3%","38.9%","14.3%","0.0%","0.0%","33.9%","76.9%","51.6%","57.9%","83.3%","73.5%","41.1%","13.7%","11.1%","27.4%",".199","83.0","20.8","0.0%","99.8",".241","11494"
"Chris Owings","- - -","67","196","3","13","14","5","7.1%","39.8%",".094",".222",".139",".209",".233",".198",".237","13","0.8","-21.0","1.3","-1.2","25","15","6","1","14","78","2","2",".443","2.07","14.9%","57.4%","27.7%","7.1%","10.7%","5.2%","33.5%","59.0%","44.6%","48.6%","80.5%","67.1%","43.7%","14.7%","31.4%","35.4%",".174","86.9","8.5","6.9%","106.9",".290","10030"
"Chad Bettis","COL","39","10","0","0","0","0","20.0%","20.0%",".000",".000",".000",".286",".000",".197",".221","2","0.0","-1.3","1.2","0.0","0","0","0","0","2","2","0","0",".286","3.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","23.1%","52.9%","40.0%","100.0%","77.8%","83.3%","56.7%","6.7%","0.0%","36.7%",".035","75.2","-25.7","0.0%","88.7",".036","10587"
"Ronald Torreyes","MIN","7","17","0","3","1","1","0.0%","17.6%",".000",".231",".188",".235",".188",".196",".161","14","0.8","-1.1","0.7","0.0","3","3","0","0","0","3","1","0",".423","0.83","15.4%","38.5%","46.2%","16.7%","0.0%","0.0%","44.4%","68.2%","55.1%","66.7%","86.7%","77.8%","44.9%","12.2%","0.0%","28.6%",".127","80.2","24.2","0.0%","94.9",".143","11400"
"Jack Flaherty","STL","38","66","0","4","4","1","3.0%","25.8%",".056",".263",".185",".211",".241",".195",".206","18","-0.3","-7.4","8.1","0.3","10","7","3","0","2","17","0","1",".451","1.56","30.3%","42.4%","27.3%","0.0%","0.0%","7.1%","27.0%","53.7%","40.4%","48.5%","89.4%","75.8%","50.2%","9.8%","19.1%","32.9%",".194","86.5","6.6","0.0%","107.0",".250","17479"
"Luke Maile","TOR","45","129","2","9","9","1","6.2%","25.6%",".084",".190",".151",".205",".235",".194",".259","14","1.4","-12.8","4.9","-0.3","18","13","2","1","8","33","0","0",".440","1.24","24.4%","41.9%","33.7%","13.8%","6.9%","2.8%","30.3%","66.0%","45.7%","67.4%","86.6%","79.4%","43.1%","9.4%","28.4%","27.0%",".212","84.7","13.2","3.4%","105.2",".332","13355"
"Juan Graterol","CIN","6","18","0","1","1","0","0.0%","22.2%",".000",".286",".222",".222",".222",".193",".227","8","-0.5","-2.7","0.2","-0.2","4","4","0","0","0","4","0","0",".444","2.67","21.4%","57.1%","21.4%","33.3%","0.0%","0.0%","48.3%","72.0%","59.3%","64.3%","88.9%","78.1%","46.3%","13.0%","14.3%","31.5%",".232","82.1","8.6","0.0%","99.2",".284","5398"
"Alex Wood","CIN","7","12","0","0","0","0","0.0%","41.7%",".000",".500",".222",".222",".222",".193",".175","8","0.0","-1.5","1.5","0.0","2","2","0","0","0","5","0","0",".444","1.00","33.3%","33.3%","33.3%","0.0%","0.0%","0.0%","16.7%","47.6%","33.3%","100.0%","90.0%","92.3%","53.8%","2.6%","14.3%","35.9%",".186","92.4","10.7","0.0%","97.1",".224","13781"
"Bryse Wilson","ATL","6","9","0","0","0","0","0.0%","66.7%",".000",".667",".222",".222",".222",".193",".091","10","0.0","-1.1","1.1","0.0","2","2","0","0","0","6","0","0",".444","2.00","33.3%","66.7%","0.0%","0.0%","0.0%","0.0%","25.0%","42.1%","34.3%","50.0%","75.0%","66.7%","54.3%","11.4%","33.3%","51.4%",".094","89.9","-8.0","0.0%","99.3",".105","19990"
"Nick Williams","PHI","67","112","2","9","5","0","3.6%","38.4%",".094",".230",".151",".196",".245",".193",".270","11","0.6","-12.5","0.0","-0.9","16","10","4","0","4","43","2","0",".442","1.25","28.6%","39.7%","31.7%","5.0%","10.0%","4.0%","40.7%","69.8%","53.0%","58.9%","84.3%","73.0%","42.2%","14.3%","30.2%","29.7%",".219","86.7","10.9","6.3%","109.9",".367","14330"
"Rich Hill","LAD","13","20","0","0","1","0","5.0%","45.0%",".056",".333",".167",".211",".222",".192",".161","15","0.0","-2.3","2.5","0.1","3","2","1","0","1","9","0","0",".433","5.00","37.5%","62.5%","0.0%","0.0%","0.0%","0.0%","34.4%","54.8%","45.9%","72.7%","69.6%","70.6%","56.8%","13.5%","0.0%","40.5%",".143","69.8","0.5","0.0%","87.3",".157","4806"
"Jeff Mathis","TEX","88","244","2","17","12","1","6.1%","35.7%",".066",".243",".158",".209",".224",".190",".192","2","-0.7","-31.3","0.9","-2.1","36","25","9","0","15","87","0","0",".433","1.02","21.6%","39.6%","38.8%","18.5%","3.7%","5.5%","37.5%","69.2%","51.8%","53.9%","76.7%","67.6%","45.0%","16.8%","26.1%","32.2%",".160","86.1","16.9","0.7%","105.5",".218","3448"
"Trevor Bauer","- - -","34","22","0","1","0","0","9.1%","54.5%",".000",".429",".158",".238",".158",".190",".147","6","0.0","-2.7","2.7","0.1","3","3","0","0","2","12","0","0",".396","6.00","14.3%","85.7%","0.0%","0.0%","0.0%","0.0%","22.9%","45.0%","33.0%","18.2%","88.9%","62.1%","45.5%","12.5%","0.0%","45.5%",".095","87.1","-12.7","0.0%","93.9",".107","12703"
"Corban Joseph","- - -","28","68","1","5","7","0","4.4%","17.6%",".094",".173",".156",".191",".250",".189",".230","14","-0.5","-8.2","-3.1","-0.9","10","6","3","0","3","12","0","0",".441","1.25","15.1%","47.2%","37.7%","5.0%","5.0%","0.0%","30.8%","62.4%","46.1%","65.9%","96.2%","85.7%","48.4%","6.6%","26.4%","27.5%",".206","87.3","9.2","1.9%","106.4",".290","5503"
"Tyler Saladino","MIL","28","71","2","7","8","2","7.0%","36.6%",".092",".162",".123",".197",".215",".187",".243","7","0.7","-8.0","3.2","-0.2","8","6","0","0","5","26","1","0",".413","1.82","18.4%","52.6%","28.9%","9.1%","18.2%","10.0%","21.9%","60.6%","39.7%","41.2%","77.5%","66.7%","46.0%","13.2%","41.0%","36.9%",".175","88.2","4.7","2.6%","109.4",".303","10807"
"Stephen Strasburg","WSN","34","80","1","4","10","0","3.8%","31.3%",".056",".239",".167",".200",".222",".186",".221","6","0.0","-9.9","9.8","0.2","12","10","1","0","3","25","0","0",".422","5.17","19.6%","67.4%","13.0%","0.0%","16.7%","0.0%","29.4%","60.7%","43.7%","63.5%","81.3%","74.8%","45.9%","11.0%","28.8%","31.2%",".191","88.0","-3.8","1.9%","104.7",".279","10131"
"A.J. Reed","CHW","14","49","1","1","4","0","8.2%","42.9%",".068",".217",".136",".204",".205",".185",".202","8","0.0","-5.8","-1.1","-0.5","6","5","0","0","4","21","0","0",".409","0.75","12.5%","37.5%","50.0%","25.0%","8.3%","0.0%","34.5%","62.5%","46.4%","39.0%","81.8%","63.5%","42.5%","16.9%","33.3%","33.3%",".132","88.3","20.5","8.3%","106.7",".257","16246"
"Max Moroff","CLE","20","35","1","3","4","1","5.7%","45.7%",".125",".200",".125",".176",".250",".185",".217","7","0.9","-3.3","-0.1","-0.2","4","2","1","0","2","16","0","0",".426","0.57","26.7%","26.7%","46.7%","28.6%","14.3%","0.0%","37.2%","63.9%","48.9%","37.9%","76.9%","60.3%","43.9%","19.4%","35.3%","37.4%",".177","90.4","27.7","5.9%","106.8",".266","14556"
"Joe Musgrove","PIT","46","61","0","8","3","0","3.3%","31.1%",".078",".250",".157",".189",".235",".183",".217","7","0.0","-7.5","7.5","0.2","8","5","2","1","2","19","0","0",".424","1.00","26.7%","36.7%","36.7%","0.0%","0.0%","0.0%","45.7%","72.1%","57.6%","56.3%","74.2%","66.4%","45.0%","19.4%","27.5%","34.6%",".176","86.8","11.4","2.5%","105.8",".302","12970"
"David Freitas","- - -","17","20","0","2","1","0","20.0%","25.0%",".000",".091",".067",".250",".067",".182",".293","5","-0.3","-2.8","0.1","-0.2","1","1","0","0","4","5","0","0",".317","1.00","9.1%","45.5%","45.5%","0.0%","0.0%","0.0%","23.6%","66.7%","39.8%","53.8%","86.4%","74.3%","37.5%","10.2%","45.5%","26.1%",".159","85.5","5.5","0.0%","102.0",".274","10619"
