"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","H","1B","2B","3B","BB","SO","HBP","CS","OPS","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","SwStr%","HardHit%","CSW%","xBA","EV","LA","Barrel%","maxEV","xSLG","playerid"
"Justin Upton","ARI","138","588","26","84","86","20","9.4%","23.3%",".232",".360",".300",".366",".532",".385","","130","7.3","29.0","1.6","4.9","158","95","30","7","55","137","2","5",".899","1.28","18.9%","45.5%","35.7%","14.5%","18.8%","9.1%","23.9%","68.9%","44.9%","54.0%","80.6%","73.1%","46.7%","12.1%","","27.0%","","","","","","","5222"
"Derek Jeter","NYY","153","716","18","107","66","30","10.1%","12.6%",".131",".368",".334",".406",".465",".385","","130","2.5","29.6","12.2","6.7","212","166","27","1","72","90","5","5",".871","2.51","20.3%","57.0%","22.7%","0.8%","14.6%","7.1%","22.0%","70.1%","45.8%","65.3%","91.6%","85.2%","49.3%","6.7%","","22.0%","","","","","","","826"
"Matt Diaz","ATL","125","425","13","56","58","12","8.2%","21.2%",".175",".383",".313",".390",".488",".384","","136","-2.0","16.9","-8.7","2.2","116","81","18","4","35","90","13","5",".878","1.76","24.7%","48.0%","27.3%","2.7%","17.3%","7.6%","29.5%","72.6%","51.3%","54.5%","79.4%","72.3%","50.5%","14.2%","","28.1%","","","","","","","1771"
"Shin-Soo Choo","CLE","156","685","20","87","86","21","11.4%","22.0%",".189",".370",".300",".394",".489",".384","","134","6.5","35.6","-8.7","5.1","175","111","38","6","78","151","17","2",".883","1.17","21.6%","42.3%","36.1%","3.8%","12.7%","4.3%","22.3%","70.0%","44.4%","54.1%","83.1%","75.3%","46.3%","10.9%","","26.1%","","","","","","","3174"
"Jason Bartlett","TBR","137","567","14","90","66","30","9.5%","15.7%",".170",".364",".320",".389",".490",".383","","136","7.1","32.7","0.2","5.3","160","110","29","7","54","89","5","7",".879","0.89","26.0%","35.0%","39.1%","7.5%","8.7%","10.4%","20.8%","63.6%","42.8%","58.4%","89.8%","82.4%","51.4%","7.5%","","25.8%","","","","","","","8219"
"Seth Smith","COL","133","387","15","61","55","4","11.9%","17.3%",".218",".324",".293",".378",".510",".383","","124","1.8","13.1","2.5","2.8","98","59","20","4","46","67","2","1",".889","0.94","19.3%","39.0%","41.6%","5.4%","13.4%","5.7%","20.1%","62.4%","40.7%","58.0%","87.3%","79.9%","48.8%","8.1%","","28.2%","","","","","","","7331"
"Ryan Raburn","DET","113","291","16","44","45","5","8.9%","20.6%",".241",".323",".291",".359",".533",".382","","129","-0.8","9.9","-4.7","1.5","76","47","11","2","26","60","2","4",".891","0.79","14.7%","37.6%","47.7%","13.8%","17.0%","8.1%","25.8%","72.3%","48.1%","58.6%","85.2%","77.8%","47.9%","10.5%","","23.8%","","","","","","","2218"
"Mark Reynolds","ARI","155","662","44","98","102","24","11.5%","33.7%",".284",".338",".260",".349",".543",".381","","127","2.0","24.1","-11.9","3.3","150","75","30","1","76","223","5","9",".892","0.75","17.4%","35.3%","47.3%","9.5%","26.0%","10.3%","26.5%","72.4%","47.3%","41.9%","70.4%","61.7%","45.4%","18.0%","","31.3%","","","","","","","7619"
"Hideki Matsui","NYY","142","528","28","62","90","0","12.1%","14.2%",".235",".273",".274",".367",".509",".380","","127","0.4","18.2","-12.7","2.4","125","75","21","1","64","75","4","1",".876","0.90","20.1%","37.9%","42.0%","13.0%","17.4%","7.6%","20.3%","63.1%","39.4%","66.2%","90.4%","83.6%","44.8%","6.5%","","25.6%","","","","","","","1659"
"Raul Ibanez","PHI","134","565","34","93","93","4","9.9%","21.1%",".280",".290",".272",".347",".552",".378","","130","-1.2","19.6","-3.3","3.4","136","67","32","3","56","119","4","0",".899","1.03","15.3%","43.0%","41.7%","4.3%","21.1%","4.2%","24.3%","63.2%","42.7%","57.1%","82.4%","74.8%","47.3%","10.5%","","29.0%","","","","","","","607"
"Jorge Posada","NYY","111","438","22","55","81","1","11.0%","23.1%",".238",".328",".285",".363",".522",".378","","126","-7.7","6.5","-14.0","0.8","109","62","25","0","48","101","2","0",".885","0.84","21.3%","35.9%","42.9%","7.3%","17.9%","3.9%","19.0%","66.0%","40.9%","50.3%","89.4%","79.7%","46.7%","8.3%","","25.5%","","","","","","","841"
"Jayson Werth","PHI","159","676","36","98","99","20","13.5%","23.1%",".238",".304",".268",".373",".506",".378","","130","3.4","28.0","-2.5","4.7","153","90","26","1","91","156","8","3",".879","0.81","19.7%","35.9%","44.4%","8.6%","19.3%","4.0%","21.1%","58.2%","39.1%","61.0%","84.7%","78.1%","48.4%","8.4%","","29.6%","","","","","","","1327"
"Evan Longoria","TBR","157","671","33","100","113","9","10.7%","20.9%",".245",".313",".281",".364",".526",".377","","132","-0.4","26.8","21.6","7.2","164","87","44","0","72","140","8","0",".889","0.94","19.1%","39.1%","41.8%","3.2%","17.6%","8.0%","24.8%","65.1%","44.3%","55.9%","83.4%","75.4%","48.4%","10.6%","","27.3%","","","","","","","9368"
"Ryan Zimmerman","WSN","157","694","33","110","106","2","10.4%","17.1%",".233",".310",".292",".364",".525",".377","","130","4.0","29.6","14.1","6.6","178","105","37","3","72","119","2","0",".888","0.95","18.7%","39.6%","41.6%","9.7%","15.9%","7.1%","21.0%","58.6%","39.4%","64.5%","87.1%","80.9%","48.9%","7.4%","","28.9%","","","","","","","4220"
"Brandon Jones","ATL","5","17","0","2","1","0","23.5%","17.6%",".000",".400",".308",".471",".308",".377","","131","0.4","1.0","-0.9","0.1","4","4","0","0","4","3","0","0",".778","2.50","30.0%","50.0%","20.0%","0.0%","0.0%","0.0%","15.0%","67.9%","36.8%","33.3%","94.7%","80.0%","41.2%","7.2%","","24.6%","","","","","","","6987"
"Carlos Pena","TBR","135","570","39","91","100","3","15.3%","28.6%",".310",".250",".227",".356",".537",".377","","132","2.2","25.1","-16.9","2.8","107","41","25","2","87","163","9","3",".893","0.54","16.8%","29.0%","54.1%","11.6%","23.8%","3.4%","23.0%","73.4%","45.9%","40.0%","75.0%","65.4%","45.4%","15.6%","","26.5%","","","","","","","934"
"Nick Johnson","- - -","133","574","8","71","62","2","17.2%","14.6%",".114",".338",".291",".426",".405",".376","","129","-5.8","14.8","-17.6","1.5","133","99","24","2","99","84","12","4",".831","1.26","22.2%","43.4%","34.4%","9.2%","6.2%","4.9%","14.0%","55.6%","34.4%","66.5%","90.8%","85.8%","49.1%","4.8%","","26.6%","","","","","","","828"
"Nick Swisher","NYY","150","607","29","84","82","0","16.0%","20.8%",".249",".272",".249",".371",".498",".376","","125","-1.7","17.1","-8.9","3.0","124","59","35","1","97","126","3","0",".869","0.84","16.3%","38.1%","45.6%","12.3%","17.0%","5.6%","17.5%","57.0%","35.5%","56.7%","85.7%","77.9%","45.7%","7.8%","","28.5%","","","","","","","4599"
"Josh Barfield","CLE","17","20","0","5","2","0","0.0%","35.0%",".050",".615",".400",".400",".450",".376","","129","0.6","1.3","-0.9","0.1","8","7","1","0","0","7","0","1",".850","1.00","23.1%","38.5%","38.5%","0.0%","0.0%","40.0%","41.4%","53.3%","48.6%","41.7%","95.8%","77.8%","60.8%","10.8%","","36.5%","","","","","","","3622"
"Jesus Flores","WSN","29","106","4","13","15","0","10.4%","24.5%",".204",".375",".301",".371",".505",".376","","129","-0.4","3.4","1.5","0.8","28","19","3","2","11","26","0","0",".877","0.51","17.6%","27.9%","54.4%","16.2%","10.8%","15.8%","33.8%","70.0%","51.3%","62.5%","86.4%","78.3%","48.4%","11.2%","","25.3%","","","","","","","4166"
"Torii Hunter","LAA","119","506","22","74","90","18","9.3%","18.2%",".208",".330",".299",".366",".508",".375","","128","3.0","20.8","-0.1","3.8","135","86","26","1","47","92","3","4",".873","1.31","16.3%","47.4%","36.3%","11.5%","16.8%","3.5%","26.4%","68.3%","45.7%","51.7%","87.7%","76.5%","46.0%","10.6%","","26.3%","","","","","","","731"
"Victor Martinez","- - -","155","672","23","88","108","1","11.2%","11.0%",".177",".312",".303",".381",".480",".375","","126","-2.1","19.6","-16.2","2.7","178","121","33","1","75","74","3","0",".861","1.23","21.2%","43.5%","35.4%","7.1%","12.5%","2.2%","20.6%","59.8%","38.9%","76.8%","92.8%","88.3%","46.7%","4.5%","","24.2%","","","","","","","393"
"Josh Willingham","WSN","133","502","24","70","61","4","12.2%","20.7%",".237",".289",".260",".367",".496",".375","","129","1.0","18.7","-10.2","2.4","111","58","29","0","61","104","12","3",".863","0.84","21.8%","35.7%","42.5%","6.5%","17.4%","10.3%","18.1%","59.9%","39.3%","54.4%","87.8%","80.3%","50.7%","7.7%","","28.3%","","","","","","","2103"
"Kyle Blanks","SDP","54","172","10","24","22","1","10.5%","32.0%",".264",".325",".250",".355",".514",".375","","137","-0.7","7.1","-3.5","0.9","37","18","9","0","18","55","6","1",".868","0.72","12.9%","36.6%","50.5%","19.1%","21.3%","2.9%","26.1%","63.7%","44.7%","40.7%","78.7%","67.4%","49.3%","14.4%","","31.2%","","","","","","","49"
"Robinson Cano","NYY","161","674","25","103","85","5","4.5%","9.3%",".199",".324",".320",".352",".520",".374","","124","-6.5","13.4","-0.4","3.7","204","129","48","2","30","63","3","7",".871","1.39","19.9%","46.6%","33.4%","6.7%","13.0%","3.7%","31.0%","72.6%","51.3%","78.9%","95.8%","90.5%","48.7%","4.8%","","19.3%","","","","","","","3269"
"Chris Coghlan","FLA","128","565","9","84","47","8","9.4%","13.6%",".139",".365",".321",".390",".460",".374","","127","2.9","21.3","-12.2","2.7","162","116","31","6","53","77","4","5",".850","1.60","22.5%","47.6%","29.9%","7.1%","7.1%","4.5%","21.9%","60.3%","40.9%","64.1%","91.8%","84.3%","49.4%","6.5%","","27.2%","","","","","","","6878"
"Andres Torres","SFG","75","170","6","30","23","6","9.4%","26.5%",".263",".347",".270",".343",".533",".374","","130","3.9","10.1","7.6","2.3","41","21","6","8","16","45","1","1",".876","0.69","16.5%","34.0%","49.5%","8.3%","12.5%","3.0%","28.6%","61.7%","45.3%","45.2%","83.7%","71.6%","50.3%","12.8%","","30.4%","","","","","","","1488"
"Jonny Gomes","CIN","98","314","20","39","51","3","8.3%","27.1%",".274",".309",".267",".338",".541",".373","","126","0.0","9.9","-9.8","1.0","75","38","17","0","26","85","5","1",".879","0.75","19.7%","34.3%","46.0%","9.9%","22.0%","7.4%","27.5%","68.8%","47.4%","44.9%","85.4%","73.3%","48.3%","12.6%","","28.1%","","","","","","","1845"
"Carlos Gonzalez","COL","89","317","13","53","29","16","8.8%","22.1%",".241",".333",".284",".353",".525",".373","","117","2.1","8.8","1.0","2.0","79","45","14","7","28","70","3","4",".878","0.97","23.4%","37.8%","38.8%","11.5%","16.7%","7.9%","29.8%","67.6%","47.5%","53.0%","89.7%","77.4%","46.8%","10.5%","","25.8%","","","","","","","7287"
"Johnny Damon","NYY","143","626","24","107","82","12","11.3%","15.7%",".207",".305",".282",".365",".489",".372","","122","7.3","24.6","-10.4","3.6","155","92","36","3","71","98","2","0",".854","0.97","16.5%","41.2%","42.3%","13.2%","12.6%","9.7%","23.0%","62.9%","42.3%","69.8%","90.2%","84.5%","48.4%","6.5%","","25.8%","","","","","","","185"
"Justin Morneau","MIN","135","590","30","85","100","0","12.2%","14.6%",".242",".273",".274",".363",".516",".372","","126","0.2","19.3","-7.0","3.3","139","77","31","1","72","86","3","0",".878","0.97","15.6%","41.5%","42.9%","12.5%","16.3%","4.5%","29.2%","72.5%","48.7%","61.2%","88.0%","79.2%","45.0%","9.9%","","23.4%","","","","","","","1737"
"Andre Ethier","LAD","160","685","31","92","106","6","10.5%","16.9%",".237",".289",".272",".361",".508",".371","","129","-3.5","21.1","-20.6","2.2","162","86","42","3","72","116","13","4",".869","0.92","20.5%","38.0%","41.5%","4.0%","15.4%","4.9%","25.3%","67.4%","45.2%","61.0%","92.2%","83.0%","47.2%","7.5%","","24.4%","","","","","","","6265"
"Oscar Salazar","- - -","72","154","5","16","25","0","9.1%","13.0%",".194",".322",".302",".364",".496",".371","","131","-2.4","3.5","-5.0","0.3","42","27","8","2","14","20","0","0",".860","1.21","13.3%","47.5%","39.2%","17.0%","10.6%","8.8%","19.1%","62.0%","42.2%","53.7%","88.2%","81.0%","53.8%","8.0%","","28.1%","","","","","","","495"
"Casey McGehee","MIL","116","394","16","58","66","0","8.6%","17.0%",".197",".330",".301",".360",".499",".370","","126","-2.0","10.8","-7.1","1.6","107","70","20","1","34","67","1","2",".859","0.94","21.6%","38.0%","40.4%","11.0%","13.6%","6.3%","19.6%","64.1%","42.2%","62.8%","88.6%","82.7%","50.9%","7.2%","","26.2%","","","","","","","6086"
"Ian Desmond","WSN","21","89","4","9","12","1","5.6%","15.7%",".280",".292",".280",".318",".561",".370","","125","0.8","3.5","-2.3","0.4","23","10","7","2","5","14","0","0",".879","1.61","11.8%","54.4%","33.8%","8.7%","17.4%","8.1%","24.7%","66.9%","47.0%","59.5%","87.6%","80.7%","53.0%","9.1%","","26.9%","","","","","","","6885"
"Rickie Weeks Jr.","MIL","37","162","9","28","24","2","7.4%","24.1%",".245",".313",".272",".340",".517",".369","","126","-0.5","4.6","3.5","1.3","40","24","5","2","12","39","3","2",".857","0.87","18.5%","38.0%","43.5%","12.8%","19.1%","14.6%","23.4%","61.2%","41.1%","52.6%","85.1%","75.3%","46.8%","10.2%","","29.5%","","","","","","","1849"
"Billy Butler","KCR","159","672","21","78","93","1","8.6%","15.3%",".191",".332",".301",".362",".492",".369","","122","-7.7","10.9","-17.0","1.8","183","110","51","1","58","103","2","0",".853","1.38","18.3%","47.3%","34.4%","8.0%","12.0%","4.1%","25.0%","63.2%","42.9%","68.2%","88.8%","82.4%","46.9%","7.5%","","25.8%","","","","","","","7399"
"Michael Cuddyer","MIN","153","650","32","93","94","6","8.3%","18.2%",".245",".295",".276",".342",".520",".369","","124","1.1","20.7","-18.9","2.5","162","89","34","7","54","118","6","1",".862","1.11","16.5%","43.9%","39.6%","15.5%","17.1%","4.3%","28.2%","64.0%","45.5%","60.5%","89.3%","80.1%","48.3%","9.0%","","27.4%","","","","","","","1534"
"Sam Fuld","CHC","65","115","1","17","2","2","14.8%","8.7%",".113",".326",".299",".409",".412",".368","","120","0.3","3.1","-0.3","0.6","29","21","6","1","17","10","1","1",".821","1.67","24.7%","47.1%","28.2%","4.2%","4.2%","7.5%","14.7%","67.3%","41.2%","87.5%","95.3%","93.9%","50.3%","2.4%","","20.0%","","","","","","","8254"
"Russell Branyan","SEA","116","505","31","64","76","2","11.5%","29.5%",".269",".300",".251",".347",".520",".368","","126","0.3","16.7","-7.2","2.7","108","55","21","1","58","149","9","0",".867","0.65","17.5%","32.5%","50.0%","3.5%","21.7%","5.4%","26.0%","77.1%","48.6%","42.6%","75.1%","65.4%","44.2%","16.5%","","27.7%","","","","","","","370"
"Jim Thome","- - -","124","434","23","55","77","0","15.9%","28.3%",".232",".306",".249",".366",".481",".368","","119","-6.8","3.6","-10.7","0.8","90","52","15","0","69","123","0","0",".847","1.23","19.8%","44.2%","36.0%","10.3%","26.4%","3.7%","20.4%","65.4%","40.4%","49.5%","77.4%","69.6%","44.4%","12.1%","","28.4%","","","","","","","409"
"Ichiro Suzuki","SEA","146","678","11","88","46","26","4.7%","10.5%",".113",".384",".352",".386",".465",".367","","125","7.6","29.1","2.1","5.5","225","179","31","4","32","71","4","9",".851","2.12","18.2%","55.6%","26.2%","8.8%","7.5%","16.0%","31.4%","66.8%","48.3%","81.5%","92.3%","88.7%","47.8%","5.3%","","21.8%","","","","","","","1101"
"David Wright","NYM","144","618","10","88","72","27","12.0%","22.7%",".140",".394",".307",".390",".447",".366","","125","1.1","20.4","-7.5","3.2","164","112","39","3","74","140","3","9",".837","1.07","25.7%","38.4%","35.9%","8.3%","6.9%","8.4%","21.7%","66.9%","43.2%","62.0%","87.0%","80.4%","47.5%","8.4%","","24.4%","","","","","","","3787"
"Joe Dillon","TBR","15","35","1","4","2","0","8.6%","11.4%",".100",".320",".300",".400",".400",".365","","124","0.3","1.3","-0.9","0.2","9","8","0","0","3","4","2","0",".800","1.00","23.1%","38.5%","38.5%","20.0%","10.0%","10.0%","22.2%","57.1%","41.0%","75.0%","94.4%","89.6%","53.8%","4.3%","","26.5%","","","","","","","2384"
"Mike Napoli","LAA","114","432","20","60","56","3","9.3%","23.8%",".220",".321",".272",".350",".492",".364","","121","2.0","13.3","-7.1","2.1","104","61","22","1","40","103","7","3",".842","0.89","18.8%","38.3%","42.9%","9.9%","16.5%","11.1%","23.1%","65.4%","43.3%","54.2%","78.9%","72.0%","47.7%","12.1%","","30.1%","","","","","","","3057"
"Lyle Overbay","TOR","132","500","16","57","64","0","14.8%","19.0%",".201",".305",".265",".372",".466",".364","","119","-1.8","10.0","-7.1","2.0","112","60","35","1","74","95","0","0",".838","1.13","20.2%","42.3%","37.5%","4.0%","12.9%","4.3%","15.3%","63.2%","37.8%","47.8%","88.5%","79.7%","46.9%","7.7%","","26.6%","","","","","","","1617"
"Nolan Reimold","BAL","104","411","15","49","45","8","11.4%","18.7%",".187",".316",".279",".365",".466",".364","","117","0.7","9.2","-12.6","1.1","100","65","18","2","47","77","3","2",".831","1.29","14.4%","48.2%","37.3%","16.0%","14.2%","13.9%","20.1%","63.6%","41.9%","56.4%","88.2%","80.6%","50.1%","8.1%","","27.3%","","","","","","","3441"
"Andrew McCutchen","PIT","108","493","12","74","54","22","11.0%","16.8%",".185",".327",".286",".365",".471",".363","","122","4.6","17.9","0.4","3.4","124","77","26","9","54","83","2","5",".836","1.08","18.6%","42.3%","39.1%","8.0%","8.8%","12.8%","20.8%","57.1%","39.2%","62.4%","89.7%","82.5%","50.5%","6.8%","","29.3%","","","","","","","9847"
"Nelson Cruz","TEX","128","515","33","75","76","20","9.5%","22.9%",".264",".278",".260",".332",".524",".363","","114","0.9","9.7","2.6","3.0","120","65","21","1","49","118","2","4",".856","0.84","16.1%","38.3%","45.6%","10.9%","21.2%","6.9%","27.4%","73.5%","48.5%","48.6%","76.6%","68.0%","45.7%","15.3%","","28.4%","","","","","","","2434"
"Paul Konerko","CHW","152","621","28","75","88","1","9.3%","14.3%",".212",".282",".277",".353",".489",".363","","115","-6.4","5.5","-9.3","1.8","151","92","30","1","58","89","10","0",".842","0.78","18.5%","35.8%","45.7%","8.0%","13.2%","1.8%","22.0%","63.8%","42.2%","62.7%","89.7%","82.4%","48.3%","7.3%","","26.8%","","","","","","","242"
"Bobby Abreu","LAA","152","667","15","96","103","30","14.1%","16.9%",".142",".338",".293",".390",".435",".363","","120","3.0","19.6","-15.8","2.7","165","118","29","3","94","113","1","8",".825","1.46","19.4%","47.8%","32.8%","3.3%","10.0%","8.2%","15.8%","52.9%","32.8%","56.1%","92.4%","82.9%","45.8%","5.5%","","30.0%","","","","","","","945"
"Matt Kemp","LAD","159","667","26","97","101","34","7.8%","20.8%",".193",".345",".297",".352",".490",".362","","123","4.3","22.9","5.1","4.9","180","122","25","7","52","139","3","8",".842","1.06","21.3%","40.4%","38.3%","5.0%","14.4%","12.1%","28.1%","68.0%","47.5%","59.8%","83.3%","76.2%","48.6%","11.3%","","27.3%","","","","","","","5631"
"Mitch Jones","LAD","8","15","0","1","0","0","0.0%","40.0%",".077",".571",".308",".400",".385",".361","","122","0.1","0.5","0.3","0.1","4","3","1","0","0","6","2","0",".785","0.50","14.3%","28.6%","57.1%","0.0%","0.0%","0.0%","45.2%","59.1%","50.9%","42.9%","84.6%","63.0%","41.5%","18.5%","","37.0%","","","","","","","3006"
"Gary Sheffield","NYM","100","312","10","44","43","2","12.8%","14.7%",".175",".299",".276",".372",".451",".360","","122","-1.0","7.2","-13.9","0.3","74","49","13","2","40","46","2","1",".823","1.26","15.2%","47.3%","37.5%","22.6%","11.9%","8.5%","21.0%","55.0%","37.1%","73.6%","92.4%","86.8%","47.3%","4.9%","","26.7%","","","","","","","114"
"Scott Rolen","- - -","128","535","11","76","67","5","8.4%","11.6%",".149",".327",".305",".368",".455",".360","","116","5.4","16.3","6.0","4.1","145","97","36","1","45","62","7","4",".823","0.90","22.6%","36.6%","40.9%","7.6%","6.4%","7.1%","22.1%","69.6%","45.6%","73.5%","92.5%","87.9%","49.5%","5.5%","","22.0%","","","","","","","970"
"Yunel Escobar","ATL","141","604","14","89","76","5","9.4%","10.3%",".136",".317",".299",".377",".436",".360","","120","-2.5","12.0","7.8","3.9","158","116","26","2","57","62","10","4",".812","1.68","19.8%","50.2%","30.0%","3.6%","10.1%","3.4%","20.7%","68.1%","44.7%","62.6%","91.4%","84.8%","50.6%","6.7%","","22.2%","","","","","","","4191"
"Brian McCann","ATL","138","551","21","63","94","4","8.9%","15.1%",".205",".297",".281",".349",".486",".359","","119","-4.9","8.3","36.9","6.3","137","80","35","1","49","83","5","1",".834","0.93","20.8%","38.2%","40.9%","8.4%","12.6%","1.3%","27.6%","68.1%","46.9%","68.2%","88.6%","82.3%","47.7%","8.3%","","23.8%","","","","","","","4810"
"Dustin Pedroia","BOS","154","714","15","115","72","20","10.4%","6.3%",".152",".297",".296",".371",".447",".359","","112","0.6","11.1","10.7","4.7","185","121","48","1","74","45","5","8",".819","0.96","20.0%","39.2%","40.8%","9.6%","6.3%","9.6%","21.5%","57.0%","39.0%","87.2%","95.3%","93.0%","49.3%","2.7%","","24.2%","","","","","","","8370"
