"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","H","1B","2B","3B","BB","SO","HBP","CS","OPS","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","SwStr%","HardHit%","CSW%","xBA","EV","LA","Barrel%","maxEV","xSLG","playerid"
"Xander Bogaerts","BOS","136","580","23","72","103","8","9.5%","17.6%",".234",".317",".288",".360",".522",".373",".363","133","-1.7","21.2","2.0","4.4","148","77","45","3","55","102","6","2",".883","1.22","21.2%","43.3%","35.6%","10.8%","15.5%","8.9%","30.1%","61.3%","43.2%","65.8%","89.3%","79.8%","42.1%","8.7%","41.5%","29.2%",".277","90.6","12.6","9.4%","111.9",".493","12161"
"Victor Robles","WSN","21","66","3","8","10","3","6.1%","18.2%",".237",".311",".288",".348",".525",".370",".319","131","-0.4","2.1","1.9","0.6","17","10","3","1","4","12","2","2",".874","0.55","24.4%","26.7%","48.9%","18.2%","13.6%","0.0%","28.6%","66.4%","45.9%","66.7%","87.3%","80.4%","45.9%","9.0%","22.9%","29.6%",".254","85.0","20.4","4.2%","108.5",".413","18363"
"Joey Votto","CIN","145","623","12","67","67","2","17.3%","16.2%",".135",".333",".284",".417",".419",".370",".391","130","-3.8","19.1","-10.2","2.9","143","101","28","2","108","101","9","0",".837","1.21","31.4%","37.5%","31.1%","0.0%","9.5%","6.6%","16.4%","68.6%","39.7%","78.4%","86.7%","84.8%","44.6%","6.0%","34.8%","22.8%",".285","88.1","13.4","6.7%","107.5",".472","4314"
"Matt Chapman","OAK","145","616","24","100","68","1","9.4%","23.7%",".230",".338",".278",".356",".508",".369",".338","139","2.6","31.4","8.6","6.3","152","80","42","6","58","146","9","2",".864","1.03","20.4%","40.3%","39.3%","13.9%","15.2%","5.6%","24.5%","64.0%","41.4%","63.8%","86.4%","78.7%","42.8%","8.8%","47.6%","27.9%",".257","93.1","14.9","8.2%","115.3",".432","16505"
"Lane Adams","ATL","26","29","2","10","6","1","13.8%","27.6%",".280",".267",".240",".345",".520",".369",".374","130","0.7","1.7","-0.6","0.2","6","3","1","0","4","8","0","0",".865","2.00","6.3%","62.5%","31.3%","0.0%","40.0%","20.0%","34.9%","61.4%","45.8%","36.4%","70.4%","55.1%","41.1%","20.6%","29.4%","36.4%",".221","83.3","5.5","17.6%","105.3",".544","10767"
"Francisco Lindor","CLE","158","745","38","129","92","25","9.4%","14.4%",".242",".279",".277",".352",".519",".368",".375","132","1.2","29.3","20.9","7.8","183","101","42","2","70","107","8","10",".871","0.98","21.6%","38.8%","39.6%","10.5%","17.3%","6.9%","32.7%","67.9%","46.9%","74.5%","90.9%","84.1%","40.4%","7.5%","40.5%","23.4%",".289","90.6","14.7","9.1%","114.5",".512","12916"
"David Peralta","ARI","146","614","30","75","87","4","7.8%","20.2%",".223",".328",".293",".352",".516",".368",".350","130","0.3","23.2","-8.8","3.4","164","104","25","5","48","124","4","0",".868","1.73","20.1%","50.7%","29.2%","5.5%","23.4%","5.9%","31.8%","69.5%","48.0%","67.5%","84.7%","78.2%","43.0%","10.5%","45.7%","27.8%",".278","91.5","6.7","7.5%","114.8",".472","2136"
"Andrew Velazquez","TBR","13","12","0","3","0","1","8.3%","25.0%",".100",".429",".300",".417",".400",".368",".235","138","0.9","1.4","0.4","0.2","3","2","1","0","1","3","1","0",".817","1.00","14.3%","42.9%","42.9%","0.0%","0.0%","0.0%","33.3%","61.1%","43.8%","60.0%","63.6%","61.9%","37.5%","16.7%","0.0%","31.3%",".142","88.0","14.5","0.0%","94.5",".170","14196"
"Charlie Blackmon","COL","156","696","29","119","70","12","8.5%","19.3%",".211",".329",".291",".358",".502",".368",".346","117","1.4","16.3","-16.1","2.2","182","115","31","7","59","134","8","4",".860","1.30","23.2%","43.4%","33.4%","4.9%","17.7%","4.7%","31.8%","66.6%","47.4%","69.9%","89.3%","82.1%","44.8%","8.5%","35.2%","25.3%",".276","87.5","12.0","5.9%","110.4",".445","7859"
"Jeff McNeil","NYM","63","248","3","35","19","7","5.6%","9.7%",".142",".359",".329",".381",".471",".368",".325","136","5.5","16.5","3.8","2.9","74","54","11","6","14","24","5","1",".852","0.97","21.6%","38.7%","39.7%","12.7%","3.8%","10.4%","35.3%","84.2%","56.0%","74.9%","90.9%","85.1%","42.2%","8.4%","28.8%","18.1%",".274","86.6","15.5","2.4%","105.6",".407","15362"
"Ji-Man Choi","- - -","61","221","10","25","32","2","11.8%","24.9%",".242",".315",".263",".357",".505",".367",".349","136","-0.8","8.7","-5.5","1.1","50","25","14","1","26","55","3","0",".863","1.23","21.3%","43.4%","35.3%","14.6%","20.8%","5.1%","23.4%","65.3%","40.9%","51.2%","83.2%","72.5%","41.8%","11.2%","42.3%","28.7%",".236","90.3","13.8","11.7%","109.4",".460","5452"
"Mitch Haniger","SEA","157","683","26","90","93","8","10.2%","21.7%",".208",".336",".285",".366",".493",".367",".370","137","0.1","30.1","-6.5","4.8","170","102","38","4","70","148","10","2",".859","1.17","21.3%","42.4%","36.3%","9.1%","15.8%","7.8%","25.9%","62.5%","41.8%","61.1%","87.1%","78.0%","43.4%","9.2%","42.9%","28.2%",".277","90.2","12.7","9.0%","112.8",".498","14274"
"Javier Baez","CHC","160","645","34","101","111","21","4.5%","25.9%",".264",".347",".290",".326",".554",".366",".344","131","3.9","28.5","10.9","6.1","176","93","40","9","29","167","5","9",".881","1.41","22.1%","45.6%","32.3%","11.4%","24.3%","12.6%","45.5%","78.0%","57.7%","54.9%","81.6%","68.5%","37.7%","18.2%","42.8%","28.7%",".267","90.6","9.6","11.3%","113.7",".504","12979"
"Lonnie Chisenhall","CLE","29","95","1","11","9","1","8.4%","12.6%",".131",".366",".321",".394",".452",".366",".330","130","0.8","4.3","0.2","0.8","27","19","6","1","8","12","2","0",".846","0.64","23.9%","29.6%","46.5%","3.0%","3.0%","4.8%","36.0%","68.6%","48.3%","79.0%","81.9%","80.6%","37.8%","9.4%","30.1%","23.2%",".273","84.9","20.8","2.7%","107.5",".401","7571"
"Peter O'Brien","MIA","22","74","4","8","10","0","9.5%","29.7%",".258",".341",".273",".338",".530",".366",".384","135","-0.4","2.8","1.1","0.6","18","9","5","0","7","22","0","0",".868","0.88","28.9%","33.3%","37.8%","0.0%","23.5%","6.7%","25.6%","67.1%","44.7%","61.4%","76.5%","71.8%","45.9%","12.6%","51.1%","29.2%",".280","92.1","16.5","13.3%","112.2",".556","13288"
"Jesse Winker","CIN","89","334","7","38","43","0","14.7%","13.8%",".132",".336",".299",".405",".431",".366",".366","127","-2.2","9.0","-9.7","1.0","84","61","16","0","49","46","2","0",".836","1.24","24.0%","42.1%","33.9%","8.9%","8.9%","5.1%","22.2%","65.2%","40.8%","70.4%","92.4%","85.5%","43.1%","5.9%","42.2%","24.0%",".275","90.9","13.6","5.9%","114.1",".452","13590"
"Khris Davis","OAK","151","654","48","98","123","0","9.0%","26.8%",".302",".261",".247",".326",".549",".365",".376","136","-4.8","23.6","-19.8","2.7","142","65","28","1","59","175","12","0",".874","0.72","15.9%","35.3%","48.8%","7.0%","24.1%","4.2%","27.8%","78.4%","49.3%","49.1%","77.7%","68.5%","42.6%","15.6%","47.5%","28.0%",".247","92.5","18.1","16.7%","112.8",".566","9112"
"Robinson Cano","SEA","80","348","10","44","50","0","9.2%","13.5%",".168",".329",".303",".374",".471",".364",".376","135","1.1","15.5","2.1","3.0","94","62","22","0","32","47","4","0",".845","1.63","22.6%","47.9%","29.4%","6.4%","12.8%","5.5%","33.4%","68.3%","47.7%","69.0%","92.3%","82.6%","40.9%","8.3%","51.3%","23.3%",".305","93.0","8.2","7.2%","113.4",".496","3269"
"Jose Altuve","HOU","137","599","13","84","61","17","9.2%","13.2%",".135",".352",".316",".386",".451",".363",".352","135","4.7","29.7","6.7","5.8","169","125","29","2","55","79","6","4",".837","1.53","24.0%","46.0%","30.0%","5.9%","9.6%","7.7%","33.3%","68.7%","47.3%","73.5%","91.0%","83.6%","39.6%","7.8%","33.8%","24.1%",".288","87.2","10.1","5.2%","112.3",".449","5417"
"Rhys Hoskins","PHI","153","660","34","89","96","5","13.2%","22.7%",".251",".272",".246",".354",".496",".363",".349","128","2.1","24.9","-22.3","2.4","137","65","38","0","87","150","9","3",".850","0.56","19.2%","29.1%","51.7%","11.3%","16.0%","9.2%","22.8%","60.6%","39.1%","64.2%","87.4%","79.8%","43.2%","7.9%","38.9%","27.4%",".231","89.0","22.5","10.6%","112.0",".454","16472"
"Nick Castellanos","DET","157","678","23","88","89","2","7.2%","22.3%",".202",".361",".298",".354",".500",".363",".374","129","3.2","26.6","-28.1","2.2","185","111","46","5","49","151","6","1",".854","0.99","28.8%","35.4%","35.8%","3.0%","13.6%","8.4%","38.6%","78.8%","55.1%","52.5%","84.4%","71.2%","41.0%","15.9%","40.5%","26.7%",".296","89.6","15.2","10.6%","110.3",".525","11737"
"Scooter Gennett","CIN","154","638","23","86","92","4","6.6%","19.6%",".180",".358",".310",".357",".490",".362",".311","125","0.1","19.4","-2.3","3.8","181","125","30","3","42","125","4","2",".847","1.11","23.6%","40.1%","36.2%","6.6%","13.8%","6.5%","38.2%","73.1%","52.9%","75.3%","86.9%","82.0%","42.0%","9.5%","31.9%","22.3%",".257","87.3","14.0","5.1%","108.5",".403","10339"
"Wilson Ramos","- - -","111","416","15","39","70","0","7.7%","19.2%",".181",".353",".306",".358",".487",".361",".328","132","-11.1","4.9","3.3","2.3","117","79","22","1","32","80","0","0",".845","2.23","20.4%","54.9%","24.7%","8.0%","20.0%","4.8%","38.5%","79.0%","54.2%","64.9%","88.1%","78.1%","38.9%","11.9%","47.0%","21.9%",".260","91.3","4.5","6.3%","113.3",".440","1433"
"Miguel Andujar","NYY","149","606","27","83","92","2","4.1%","16.0%",".230",".316",".297",".328",".527",".361",".322","129","1.0","22.2","-6.7","3.7","170","94","47","2","25","97","4","1",".855","1.23","20.2%","44.0%","35.8%","14.5%","15.7%","10.9%","39.4%","74.0%","53.1%","69.7%","91.8%","81.9%","39.6%","9.6%","36.5%","23.9%",".275","89.2","12.2","6.0%","110.4",".434","15878"
"Nelson Cruz","SEA","144","591","37","70","97","1","9.3%","20.6%",".252",".264",".256",".342",".509",".361",".396","133","-4.7","18.4","-14.4","2.5","133","77","18","1","55","122","14","0",".850","1.14","17.5%","44.0%","38.5%","11.0%","24.0%","2.3%","31.9%","69.7%","46.5%","51.1%","85.8%","71.1%","38.5%","13.4%","51.3%","27.7%",".281","93.9","12.8","13.5%","117.0",".566","2434"
"Miguel Cabrera","DET","38","157","3","17","22","0","14.0%","17.2%",".149",".352",".299",".395",".448",".360",".373","127","0.6","5.6","-3.0","0.8","40","26","11","0","22","27","0","0",".843","2.68","25.0%","54.6%","20.4%","9.1%","13.6%","3.4%","28.1%","66.5%","45.1%","68.1%","83.6%","78.2%","44.3%","9.8%","54.6%","26.5%",".311","94.4","7.3","4.6%","114.4",".452","1744"
"Aaron Hicks","NYY","137","581","27","90","79","11","15.5%","19.1%",".219",".264",".248",".366",".467",".360",".372","129","7.0","26.8","-5.1","4.3","119","71","18","3","90","111","3","2",".833","1.04","21.6%","40.0%","38.4%","12.0%","19.0%","7.4%","20.9%","65.5%","39.6%","67.1%","82.7%","78.0%","42.0%","8.7%","43.0%","25.8%",".262","89.7","13.2","8.5%","110.0",".465","5297"
"Giancarlo Stanton","NYY","158","705","38","102","100","5","9.9%","29.9%",".243",".333",".266",".343",".509",".360",".345","128","-0.1","23.8","-7.4","4.2","164","91","34","1","70","211","8","0",".852","1.23","18.5%","45.0%","36.5%","13.2%","25.0%","12.8%","32.5%","65.3%","44.9%","52.2%","80.5%","67.8%","37.9%","14.5%","50.5%","29.9%",".241","93.7","11.7","14.7%","121.7",".477","4949"
"Franmil Reyes","SDP","87","285","16","36","31","0","8.4%","28.1%",".218",".345",".280",".340",".498",".360",".329","129","-0.3","9.7","-8.7","1.0","73","48","9","0","24","80","0","0",".838","1.65","21.0%","49.2%","29.8%","7.4%","29.6%","6.7%","31.7%","69.1%","46.4%","54.3%","81.0%","69.9%","39.3%","14.0%","47.0%","31.0%",".248","92.2","6.8","9.9%","115.4",".446","14566"
"Lorenzo Cain","MIL","141","620","10","90","38","30","11.5%","15.2%",".109",".357",".308",".395",".417",".359",".342","125","6.4","25.3","13.4","6.0","166","129","25","2","71","94","8","7",".813","2.37","22.4%","54.6%","23.0%","6.8%","9.7%","11.1%","24.9%","64.7%","42.3%","69.1%","90.9%","83.7%","43.8%","6.9%","40.5%","25.6%",".282","89.1","4.9","2.7%","112.4",".389","9077"
"Michael Brantley","CLE","143","631","17","89","76","12","7.6%","9.5%",".160",".319",".309",".364",".468",".359",".357","125","1.4","20.2","-5.8","3.7","176","121","36","2","48","60","5","3",".832","1.49","24.7%","45.0%","30.3%","3.8%","10.9%","3.9%","27.1%","65.8%","44.1%","78.7%","97.3%","90.9%","43.9%","4.0%","37.1%","21.7%",".306","90.2","9.5","3.1%","108.6",".452","4106"
"Anthony Rizzo","CHC","153","665","25","74","101","6","10.5%","12.0%",".187",".287",".283",".376",".470",".359",".367","126","-5.8","15.4","-4.6","3.2","160","105","29","1","70","80","20","4",".846","1.02","24.7%","37.9%","37.3%","8.7%","13.6%","5.9%","32.8%","67.9%","47.5%","74.9%","91.9%","85.1%","41.8%","7.1%","40.4%","23.3%",".291","90.1","14.8","5.9%","112.6",".470","3473"
"Kris Bryant","CHC","102","457","13","59","52","2","10.5%","23.4%",".188",".342",".272",".374",".460",".359",".347","126","-0.6","13.9","-1.6","2.7","106","62","28","3","48","107","17","4",".834","0.84","25.3%","34.0%","40.7%","9.5%","11.2%","15.5%","29.9%","73.6%","48.7%","58.7%","84.2%","75.2%","42.9%","12.1%","33.3%","26.8%",".248","85.8","17.8","8.4%","110.2",".438","15429"
"Tommy Pham","- - -","137","570","21","102","63","15","11.8%","24.6%",".188",".342",".275",".367",".464",".359",".376","130","2.2","22.5","-5.2","3.7","136","91","18","6","67","140","6","7",".830","1.71","23.9%","48.0%","28.1%","5.0%","21.0%","8.2%","23.0%","61.2%","39.7%","54.8%","87.4%","76.8%","43.8%","9.2%","49.6%","29.8%",".283","92.9","6.6","9.5%","112.1",".498","2967"
"Pablo Reyes","PIT","18","63","3","9","7","0","7.9%","17.5%",".190",".318",".293",".349",".483",".359",".319","126","-0.2","1.8","3.6","0.8","17","12","2","0","5","11","0","1",".832","1.29","15.2%","47.8%","37.0%","11.8%","17.6%","18.2%","23.1%","65.7%","43.2%","71.4%","90.1%","84.8%","47.2%","6.6%","48.9%","26.2%",".247","91.6","8.8","6.4%","106.7",".418","16357"
"Adam Eaton","WSN","95","370","5","55","33","9","10.3%","17.3%",".110",".364",".301",".394",".411",".358",".336","123","1.2","11.5","-6.2","1.7","96","72","18","1","38","64","11","1",".805","1.80","26.3%","47.4%","26.3%","12.3%","7.7%","12.8%","28.4%","60.6%","42.8%","72.8%","89.2%","83.2%","44.6%","7.2%","30.4%","26.2%",".271","87.7","9.0","3.1%","109.4",".373","11205"
"Ramon Laureano","OAK","48","176","5","27","19","7","9.1%","28.4%",".186",".388",".288",".358",".474",".357",".343","131","4.1","10.6","3.7","2.1","45","27","12","1","16","50","2","1",".832","1.38","25.0%","43.5%","31.5%","5.9%","14.7%","8.5%","28.9%","60.1%","42.5%","50.8%","86.4%","72.8%","43.7%","11.6%","41.7%","31.4%",".253","89.8","10.3","11.1%","111.9",".459","17128"
"David Dahl","COL","77","271","16","31","48","5","7.0%","25.1%",".261",".311",".273",".325",".534",".357",".321","111","0.1","3.6","-3.7","0.9","68","38","11","3","19","68","1","3",".859","1.04","23.0%","39.3%","37.7%","2.9%","23.2%","4.2%","39.6%","77.0%","55.4%","62.4%","78.4%","71.8%","42.4%","15.6%","38.8%","27.1%",".254","88.7","14.3","7.1%","106.6",".449","13744"
"Andrew Benintendi","BOS","148","661","16","103","87","21","10.7%","16.0%",".174",".328",".290",".366",".465",".357",".353","123","4.3","22.2","3.2","4.9","168","105","41","6","71","106","2","3",".830","1.15","23.8%","40.8%","35.4%","4.1%","9.4%","4.6%","28.4%","70.8%","45.9%","76.5%","87.5%","83.5%","41.3%","7.6%","33.2%","22.2%",".282","88.6","12.8","6.0%","109.5",".449","17901"
"Nick Martini","OAK","55","179","1","26","19","0","11.7%","20.1%",".118",".379",".296",".397",".414",".357",".331","131","1.2","7.7","-0.2","1.4","45","32","9","3","21","36","5","0",".811","1.97","26.5%","48.7%","24.8%","3.4%","3.4%","10.5%","23.1%","55.9%","37.3%","71.4%","92.8%","85.3%","43.2%","5.5%","40.2%","28.4%",".258","88.0","2.9","2.6%","107.2",".362","12005"
"David Freese","- - -","113","312","11","38","51","0","7.7%","23.1%",".175",".360",".296",".359",".471",".357",".359","125","-1.3","8.4","-2.7","1.6","83","58","12","2","24","72","5","0",".830","1.98","22.3%","51.7%","26.1%","5.5%","20.0%","9.2%","27.5%","62.1%","42.9%","64.9%","82.9%","76.5%","44.4%","10.1%","45.0%","30.2%",".282","90.4","7.0","8.5%","110.9",".479","9549"
"Jose Martinez","STL","152","590","17","64","83","0","8.3%","17.6%",".152",".351",".305",".364",".457",".356",".378","127","-1.6","17.5","-14.7","2.2","163","116","30","0","49","104","2","3",".821","1.67","26.1%","46.2%","27.7%","3.3%","14.2%","6.5%","29.5%","63.8%","43.6%","68.6%","88.1%","80.3%","41.0%","8.6%","44.1%","27.1%",".301","91.0","8.1","9.0%","113.8",".512","7996"
"Shin-Soo Choo","TEX","146","665","21","83","62","6","13.8%","23.5%",".170",".330",".264",".377",".434",".355",".362","117","0.4","13.6","-17.2","2.0","148","96","30","1","92","156","10","1",".810","1.80","21.8%","50.2%","28.0%","2.7%","18.6%","5.9%","23.9%","62.4%","40.6%","59.8%","82.1%","74.6%","43.2%","10.3%","40.0%","28.4%",".250","89.3","6.1","10.3%","109.5",".464","3174"
"Francisco Cervelli","PIT","104","404","12","39","57","2","12.6%","20.8%",".172",".308",".259",".378",".431",".355",".346","124","-1.7","10.0","2.8","2.6","86","56","15","3","51","84","15","3",".809","0.93","19.4%","38.9%","41.7%","10.5%","11.4%","6.1%","21.5%","62.9%","39.4%","54.7%","86.9%","77.0%","43.4%","9.1%","39.8%","28.0%",".236","88.8","16.3","8.3%","110.2",".413","5275"
"Garrett Hampson","COL","24","48","0","3","4","2","14.6%","25.0%",".125",".393",".275",".396",".400",".355",".323","109","0.7","1.2","-1.0","0.2","11","7","3","1","7","12","1","0",".796","1.22","20.0%","44.0%","36.0%","22.2%","0.0%","0.0%","20.8%","70.9%","43.2%","59.1%","82.0%","75.9%","44.8%","10.4%","32.1%","26.6%",".222","85.3","11.8","0.0%","101.8",".349","19262"
"Ben Zobrist","CHC","139","520","9","67","58","3","10.6%","11.5%",".134",".331",".305",".378",".440",".355",".333","123","0.5","15.3","-0.1","3.2","139","99","28","3","55","60","2","4",".817","1.59","21.6%","48.1%","30.3%","5.0%","7.4%","5.2%","26.0%","59.6%","40.8%","76.8%","92.1%","86.6%","44.1%","5.5%","38.2%","26.2%",".275","89.9","9.0","2.7%","107.5",".390","7435"
"Jorge Soler","KCR","61","257","9","27","28","3","10.9%","26.8%",".202",".340",".265",".354",".466",".354",".349","123","-2.6","4.4","-6.1","0.7","59","32","18","0","28","69","4","1",".820","1.38","19.2%","46.8%","34.0%","13.2%","17.0%","6.8%","28.8%","68.0%","43.8%","42.2%","80.4%","64.8%","38.2%","15.4%","41.0%","31.6%",".242","89.6","10.6","9.6%","114.1",".454","14221"
"Joc Pederson","LAD","148","443","25","65","56","1","9.0%","19.2%",".273",".253",".248",".321",".522",".354",".329","126","1.4","15.6","-8.9","2.1","98","43","27","3","40","85","4","5",".843","0.90","17.0%","39.4%","43.6%","10.3%","18.4%","5.7%","33.1%","62.6%","45.6%","66.9%","83.2%","76.4%","42.4%","10.8%","39.8%","28.4%",".239","91.5","15.8","7.6%","113.9",".443","11899"
"Daniel Robertson","TBR","88","340","9","46","34","2","12.6%","22.6%",".152",".328",".262",".382",".415",".354",".328","128","0.7","12.3","3.3","2.8","74","49","16","0","43","77","13","2",".797","1.67","18.8%","50.7%","30.4%","11.1%","14.3%","8.6%","25.7%","59.3%","39.2%","58.3%","87.6%","76.1%","40.3%","9.4%","34.8%","29.8%",".228","86.6","7.7","4.8%","107.0",".367","14145"
"Gregory Polanco","PIT","130","535","23","75","81","12","11.4%","21.9%",".245",".287",".254",".340",".499",".353",".338","123","-1.0","13.8","-5.5","2.6","117","56","32","6","61","117","3","2",".839","0.69","18.7%","33.3%","48.0%","12.0%","13.8%","6.9%","28.5%","69.6%","45.0%","65.5%","86.1%","78.3%","40.2%","9.8%","37.3%","25.0%",".244","88.8","20.0","9.0%","112.9",".444","12907"
"J.T. Realmuto","MIA","125","531","21","74","74","3","7.2%","19.6%",".208",".312",".277",".340",".484",".353",".351","127","4.8","22.0","8.7","4.8","132","78","30","3","38","104","10","2",".825","1.06","22.8%","39.8%","37.4%","10.6%","14.9%","10.0%","29.9%","67.8%","47.0%","63.9%","86.9%","78.9%","45.2%","9.9%","40.6%","26.7%",".271","89.0","14.7","8.2%","109.8",".472","11739"
"Dwight Smith Jr.","TOR","35","75","2","9","8","0","9.3%","17.3%",".215",".294",".262",".347",".477",".353",".289","123","0.1","2.1","-2.3","0.2","17","7","8","0","7","13","2","0",".824","1.19","11.5%","48.1%","40.4%","4.8%","9.5%","0.0%","22.2%","66.4%","41.6%","47.4%","89.9%","77.2%","43.9%","9.5%","24.5%","26.6%",".208","87.9","8.9","3.8%","111.7",".336","13473"
"Yasmani Grandal","LAD","140","518","24","65","68","2","13.9%","23.9%",".225",".278",".241",".349",".466",".352",".337","125","-6.1","9.5","18.9","4.6","106","57","23","2","72","124","3","1",".815","0.98","17.2%","41.1%","41.7%","11.3%","18.0%","2.3%","22.7%","57.9%","38.4%","59.0%","81.8%","74.4%","44.8%","9.9%","39.8%","31.0%",".222","88.9","14.1","11.0%","111.0",".438","11368"
"Ryan Zimmerman","WSN","85","323","13","33","51","1","9.3%","17.0%",".222",".284",".264",".337",".486",".351",".370","118","-0.6","6.7","-3.8","1.3","76","40","21","2","30","55","3","1",".824","1.46","17.4%","48.9%","33.6%","7.6%","16.5%","6.1%","28.8%","56.2%","40.4%","64.0%","88.3%","78.4%","42.4%","8.7%","52.8%","29.3%",".267","92.6","7.1","11.9%","110.8",".507","4220"
