"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","H","1B","2B","3B","BB","SO","HBP","CS","OPS","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","SwStr%","HardHit%","CSW%","xBA","EV","LA","Barrel%","maxEV","xSLG","playerid"
"Pedro Severino","BAL","113","419","11","32","46","0","8.1%","26.0%",".135",".314",".248",".308",".383",".299",".311","87","-3.9","-10.8","-4.6","-0.1","94","65","18","0","34","109","1","0",".690","1.06","23.6%","39.3%","37.1%","17.6%","10.8%","8.3%","31.2%","70.8%","47.9%","52.9%","84.8%","72.7%","42.1%","13.0%","38.2%","29.3%",".249","88.2","15.2","7.6%","114.6",".401","14523"
"Nick Solak","TEX","127","511","11","57","49","7","6.7%","20.9%",".120",".292",".242",".314",".362",".299",".299","88","0.4","-6.9","0.6","1.1","111","80","18","2","34","107","15","5",".677","1.80","17.1%","53.3%","29.6%","9.6%","10.6%","10.7%","34.2%","62.9%","45.8%","68.9%","84.3%","77.5%","40.5%","10.3%","33.2%","29.3%",".238","86.9","7.0","6.5%","110.6",".361","19294"
"Victor Reyes","DET","76","220","5","26","22","5","3.6%","25.0%",".158",".327",".258",".284",".416",".298",".297","89","1.7","-1.2","-3.5","0.3","54","35","10","4","8","55","0","1",".701","1.79","23.0%","49.3%","27.6%","2.4%","11.9%","4.0%","43.7%","69.1%","54.3%","71.0%","82.5%","77.1%","41.8%","12.4%","34.4%","28.8%",".257","89.5","6.6","8.3%","109.8",".404","15487"
"Cavan Biggio","TOR","79","294","7","27","27","3","12.6%","26.5%",".132",".290",".224",".322",".356",".298",".285","84","-1.3","-7.1","-4.4","-0.2","56","38","10","1","37","78","1","1",".678","0.94","22.3%","37.7%","40.0%","5.7%","10.0%","1.5%","22.2%","64.9%","41.3%","50.7%","87.5%","76.6%","44.8%","9.7%","31.5%","29.9%",".207","88.9","15.4","5.6%","109.6",".331","19252"
"Jake Lamb","- - -","55","170","7","25","19","0","12.9%","30.0%",".174",".239",".194",".306",".368",".298",".316","86","-0.2","-3.1","-3.1","0.0","28","17","4","0","22","51","2","0",".674","0.93","18.1%","39.4%","42.6%","17.5%","17.5%","13.5%","27.4%","66.9%","44.4%","60.7%","87.8%","78.2%","42.9%","9.7%","44.2%","27.4%",".216","90.6","18.3","11.6%","109.7",".393","13329"
"Phil Gosselin","LAA","104","373","7","40","47","4","6.4%","21.7%",".101",".322",".261",".314",".362",".297",".288","85","1.2","-5.4","-8.7","-0.1","90","69","14","0","24","81","3","2",".676","1.20","17.6%","45.0%","37.4%","8.2%","7.1%","11.0%","33.3%","61.9%","45.2%","70.0%","88.3%","80.4%","41.5%","8.8%","35.1%","30.4%",".240","87.6","11.5","3.4%","110.0",".354","10953"
"Asdrubal Cabrera","- - -","110","352","7","34","42","1","10.2%","22.7%",".136",".283",".230",".313",".366",".297",".286","82","-1.9","-9.8","-1.8","0.0","71","43","21","0","36","80","3","0",".678","1.09","21.2%","41.1%","37.7%","12.6%","8.0%","4.2%","33.3%","67.4%","48.2%","61.1%","86.8%","76.7%","43.6%","11.2%","30.9%","27.6%",".214","87.8","14.5","6.0%","106.6",".331","4962"
"Kevin Pillar","NYM","124","347","15","40","47","4","3.2%","23.3%",".185",".261",".231",".277",".415",".297",".281","90","0.7","-3.7","0.4","0.8","75","47","11","2","11","81","10","3",".692","0.76","18.8%","35.1%","46.1%","15.0%","13.3%","8.1%","39.5%","71.3%","52.4%","62.5%","87.9%","76.5%","40.4%","12.3%","31.8%","26.5%",".224","85.8","20.2","7.3%","110.5",".372","12434"
"Hanser Alberto","KCR","103","255","2","25","24","3","1.6%","10.2%",".133",".293",".270",".291",".402",".296",".294","83","1.4","-3.8","0.5","0.5","65","40","20","3","4","26","4","1",".693","0.95","22.5%","37.8%","39.7%","7.2%","2.4%","6.3%","48.7%","84.0%","63.2%","77.4%","92.0%","85.4%","41.1%","9.2%","29.9%","17.5%",".265","87.1","16.1","4.5%","107.6",".384","11902"
"Brandon Marsh","LAA","70","260","2","27","19","6","7.7%","35.0%",".102",".403",".254",".317",".356",".296",".324","85","3.5","-1.4","-0.2","0.7","60","43","12","3","20","91","2","1",".673","1.75","31.3%","43.8%","25.0%","2.8%","5.6%","1.6%","30.7%","64.2%","45.2%","44.9%","83.6%","68.7%","43.2%","14.2%","51.7%","32.4%",".265","92.1","7.9","10.9%","112.7",".414","20202"
"Rob Refsnyder","MIN","51","157","2","21","12","1","10.8%","25.5%",".094",".327",".245",".325",".338",".296",".336","88","-0.5","-2.9","0.4","0.3","34","25","7","0","17","40","0","0",".663","1.20","23.0%","42.0%","35.0%","2.9%","5.7%","4.8%","22.1%","65.5%","39.9%","57.5%","84.4%","75.7%","41.1%","9.7%","41.0%","30.0%",".258","89.2","9.3","7.0%","111.0",".434","13770"
"Jordy Mercer","WSN","46","127","2","13","9","0","7.1%","26.8%",".110",".341",".254",".307",".364",".294",".284","81","-0.2","-3.2","-0.4","0.1","30","21","7","0","9","34","0","0",".671","1.18","27.4%","39.3%","33.3%","7.1%","7.1%","15.2%","28.1%","60.9%","42.6%","56.5%","92.4%","79.1%","44.1%","8.9%","33.3%","30.4%",".239","86.7","13.2","3.6%","106.4",".351","6547"
"Dom Nunez","COL","81","263","10","31","33","0","12.9%","34.6%",".211",".258",".189",".293",".399",".294",".261","68","1.8","-8.8","4.9","0.5","43","18","12","3","34","91","0","0",".692","0.65","18.2%","32.1%","49.6%","13.2%","14.7%","0.0%","25.9%","61.9%","40.9%","51.8%","79.8%","69.5%","41.8%","12.5%","31.2%","32.4%",".170","86.0","21.9","9.4%","107.8",".312","15055"
"Yu Chang","CLE","89","251","9","32","39","1","4.4%","27.5%",".198",".281",".228",".267",".426",".294",".282","85","1.5","-3.2","0.8","0.6","54","28","14","3","11","69","2","0",".693","0.82","21.3%","35.5%","43.2%","13.7%","12.3%","3.3%","33.6%","72.7%","50.1%","54.3%","87.1%","74.3%","42.1%","12.8%","33.7%","27.7%",".233","87.1","19.1","7.1%","110.6",".378","14773"
"Carlos Santana","KCR","158","659","19","66","69","2","13.1%","15.5%",".127",".227",".214",".319",".342",".294",".335","82","-0.8","-15.5","-11.5","-0.5","121","87","15","0","86","102","3","0",".660","1.25","17.8%","45.6%","36.6%","14.6%","11.1%","4.7%","26.5%","68.5%","43.4%","68.5%","85.8%","79.5%","40.2%","8.9%","41.9%","24.2%",".244","89.9","12.9","6.8%","111.2",".421","2396"
"Oscar Mercado","CLE","72","238","6","27","19","7","8.8%","17.6%",".145",".253",".224",".300",".369",".294",".279","85","2.7","-1.8","-1.3","0.5","48","30","11","1","21","42","2","1",".669","1.10","17.5%","43.3%","39.2%","10.4%","9.0%","9.5%","26.7%","73.1%","47.2%","57.8%","81.8%","74.2%","44.1%","12.2%","27.2%","26.5%",".217","86.2","16.2","4.0%","108.0",".328","16375"
"Breyvic Valera","TOR","39","97","1","10","15","1","8.2%","12.4%",".103",".280",".253",".313",".356",".293",".284","81","-0.2","-2.5","0.9","0.2","22","15","6","0","8","12","0","0",".669","0.90","25.7%","35.1%","39.2%","13.8%","3.4%","7.7%","19.9%","55.7%","36.0%","88.9%","95.1%","93.2%","45.0%","2.4%","19.5%","28.5%",".251","86.0","15.3","0.0%","104.8",".318","12758"
"Paul DeJong","STL","113","402","19","44","45","4","8.7%","25.6%",".194",".216",".197",".284",".390",".293",".312","85","0.5","-6.9","7.4","1.4","70","40","10","1","35","103","9","1",".674","0.81","15.7%","37.6%","46.7%","10.1%","16.0%","6.3%","32.0%","75.8%","50.1%","57.9%","83.4%","73.8%","41.2%","13.1%","35.3%","26.5%",".211","86.3","16.4","10.6%","109.5",".416","18015"
"Jurickson Profar","SDP","137","412","4","47","33","10","11.9%","15.8%",".093",".266",".227",".329",".320",".293",".302","86","-1.9","-9.4","-11.1","-0.7","80","57","17","2","49","65","6","5",".649","1.14","21.5%","41.9%","36.7%","18.9%","3.8%","6.6%","25.6%","66.4%","43.5%","71.9%","88.3%","82.9%","43.9%","7.4%","29.5%","24.7%",".238","85.3","14.0","2.7%","107.6",".323","10815"
"Grayson Greiner","DET","31","82","1","7","7","0","11.0%","37.8%",".097",".400",".236",".321",".333",".293",".240","86","0.9","-0.5","-0.1","0.2","17","12","4","0","9","31","0","0",".654","1.21","24.4%","41.5%","34.1%","14.3%","7.1%","5.9%","28.9%","67.1%","44.8%","41.4%","72.9%","61.0%","41.6%","17.4%","28.6%","34.3%",".169","85.4","15.4","4.8%","108.5",".260","17062"
"Ross Detwiler","- - -","53","3","0","0","0","0","0.0%","66.7%",".000","1.000",".333",".333",".333",".293",".132","84","0.0","-0.1","0.4","0.0","1","1","0","0","0","2","0","0",".667","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","22.2%","50.0%","33.3%","0.0%","100.0%","60.0%","40.0%","13.3%","100.0%","40.0%",".144","96.7","1.3","0.0%","96.7",".158","2859"
"Kohl Stewart","CHC","4","3","0","0","0","0","0.0%","33.3%",".000",".500",".333",".333",".333",".293",".199","82","0.0","-0.1","0.4","0.0","1","1","0","0","0","1","0","0",".667","2.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","33.3%","50.0%","40.0%","50.0%","100.0%","75.0%","40.0%","10.0%","50.0%","40.0%",".212","87.3","-7.2","0.0%","100.7",".238","15502"
"Taylor Clarke","ARI","43","3","0","0","0","0","0.0%","66.7%",".000","1.000",".333",".333",".333",".293",".052","80","0.0","-0.1","0.4","0.0","1","1","0","0","0","2","0","0",".667","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","50.0%","66.7%","58.3%","0.0%","50.0%","28.6%","50.0%","41.7%","0.0%","66.7%",".052","79.8","1.0","0.0%","79.8",".065","17611"
"JT Riddle","MIN","4","6","0","1","0","0","0.0%","0.0%",".000",".333",".333",".333",".333",".293",".368","86","0.3","0.2","0.4","0.1","2","2","0","0","0","0","0","0",".667","5.00","16.7%","83.3%","0.0%","0.0%","0.0%","0.0%","16.7%","80.0%","61.9%","100.0%","75.0%","76.9%","71.4%","14.3%","33.3%","33.3%",".398","84.8","0.6","0.0%","102.1",".441","17642"
"James Kaprielian","OAK","24","4","0","1","0","0","0.0%","50.0%",".000","1.000",".333",".333",".333",".293",".310","89","0.0","-0.1","0.5","0.1","1","1","0","0","0","2","0","0",".667","0.00","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","28.6%","55.6%","43.8%","100.0%","80.0%","85.7%","56.3%","6.3%","50.0%","25.0%",".305","108.1","11.0","0.0%","108.1",".410","18331"
"Kenta Maeda","MIN","23","4","0","2","0","0","0.0%","25.0%",".000",".500",".333",".333",".333",".293",".157","86","0.0","-0.1","-0.1","0.0","1","1","0","0","0","1","0","0",".667","1.00","0.0%","50.0%","50.0%","100.0%","0.0%","0.0%","0.0%","75.0%","60.0%","","100.0%","100.0%","80.0%","0.0%","33.3%","20.0%",".174","84.7","32.1","0.0%","102.9",".184","18498"
"Phil Bickford","- - -","57","3","0","0","0","0","0.0%","66.7%",".000","1.000",".333",".333",".333",".293",".049","83","0.0","-0.1","0.4","0.0","1","1","0","0","0","2","0","0",".667","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","60.0%","33.3%","50.0%","33.3%","100.0%","50.0%","37.5%","25.0%","0.0%","75.0%",".054","94.8","-12.2","0.0%","94.8",".057","18519"
"Dane Dunning","TEX","27","4","0","0","0","0","0.0%","25.0%",".000",".500",".333",".333",".333",".293",".081","84","0.0","-0.1","0.5","0.1","1","1","0","0","0","1","0","0",".667","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","100.0%","83.3%","85.7%","0.0%","80.0%","66.7%","85.7%","28.6%","33.3%","28.6%",".090","96.2","-12.8","0.0%","96.2",".095","19409"
"Cory Abbott","CHC","8","3","0","0","0","0","0.0%","33.3%",".000",".500",".333",".333",".333",".293",".124","82","0.0","-0.1","0.4","0.0","1","1","0","0","0","1","0","0",".667","2.00","0.0%","100.0%","0.0%","0.0%","0.0%","50.0%","40.0%","75.0%","55.6%","0.0%","100.0%","60.0%","44.4%","22.2%","0.0%","33.3%",".135","68.4","-29.8","0.0%","72.6",".145","20277"
"Joey Bart","SFG","2","6","0","1","1","0","0.0%","33.3%",".000",".500",".333",".333",".333",".293",".322","83","0.1","0.0","0.1","0.0","2","2","0","0","0","2","0","0",".667","1.00","50.0%","25.0%","25.0%","0.0%","0.0%","100.0%","30.8%","62.5%","42.9%","75.0%","60.0%","66.7%","38.1%","14.3%","50.0%","38.1%",".347","87.1","25.7","0.0%","102.2",".384","21524"
"Hunter Dozier","KCR","144","543","16","55","54","5","7.9%","28.4%",".179",".276",".216",".285",".394",".293",".299","81","-1.4","-14.0","-14.7","-1.0","105","56","27","6","43","154","7","4",".680","0.90","19.5%","38.1%","42.5%","9.7%","11.1%","5.4%","34.1%","71.4%","48.8%","45.7%","87.0%","69.6%","39.6%","14.8%","41.9%","30.2%",".224","89.9","15.8","8.8%","113.0",".388","15117"
"Isiah Kiner-Falefa","TEX","158","677","8","74","53","20","4.1%","13.3%",".087",".304",".271",".312",".357",".293",".292","84","4.2","-8.9","2.8","1.7","172","136","25","3","28","90","11","5",".670","2.06","20.1%","53.7%","26.1%","4.9%","5.6%","8.8%","33.6%","64.1%","46.5%","75.7%","94.9%","86.9%","42.3%","6.1%","28.6%","26.2%",".267","85.5","5.4","1.8%","107.9",".349","16512"
"Kole Calhoun","ARI","51","182","5","17","17","1","8.2%","22.5%",".139",".281",".235",".297",".373",".292",".291","80","0.0","-4.8","-1.8","0.0","39","26","8","0","15","41","0","0",".670","0.88","22.2%","36.5%","41.3%","13.5%","9.6%","6.5%","31.1%","82.1%","51.6%","55.9%","77.4%","69.7%","40.3%","15.7%","38.9%","25.9%",".221","88.5","17.3","6.3%","108.9",".384","11200"
"Guillermo Heredia","ATL","120","347","5","46","26","0","9.2%","23.3%",".134",".282",".220",".311",".354",".292",".290","79","3.1","-6.1","4.4","1.0","67","36","26","0","32","81","9","0",".665","1.22","22.8%","42.4%","34.8%","10.3%","6.4%","8.4%","29.5%","77.0%","48.8%","51.9%","88.1%","75.2%","40.7%","12.1%","34.7%","24.5%",".220","86.6","12.7","4.0%","109.7",".336","18721"
"Charlie Culberson","TEX","91","271","5","23","22","7","6.3%","23.6%",".138",".307",".243",".296",".381",".292",".269","84","1.9","-3.5","2.8","0.9","60","38","15","2","17","64","2","1",".676","1.46","21.2%","46.7%","32.1%","10.2%","8.5%","8.1%","37.4%","72.9%","52.4%","56.3%","81.4%","71.1%","42.3%","15.2%","29.8%","30.3%",".229","85.4","10.6","3.2%","109.4",".321","3298"
"Jose Rojas","LAA","61","184","6","26","15","2","8.2%","27.2%",".190",".259",".208",".277",".399",".292",".293","82","-1.0","-5.1","-4.0","-0.3","35","15","14","0","15","50","1","1",".676","0.82","21.6%","35.3%","43.1%","12.0%","12.0%","4.9%","30.3%","66.1%","45.5%","58.6%","86.3%","75.7%","42.3%","11.1%","44.1%","28.1%",".215","90.7","19.0","8.5%","111.0",".389","19331"
"Luis Garcia","WSN","70","247","6","29","22","0","4.5%","17.4%",".169",".273",".242",".275",".411",".291",".279","79","-0.5","-7.0","-7.4","-0.6","57","31","18","2","11","43","0","2",".686","2.37","19.7%","56.5%","23.8%","10.9%","13.0%","4.6%","39.0%","70.6%","52.2%","64.1%","88.4%","77.8%","41.8%","11.6%","30.6%","26.0%",".241","86.8","4.1","5.2%","109.6",".366","20391"
"Travis d'Arnaud","ATL","60","229","7","21","26","0","7.4%","23.1%",".167",".260",".220",".284",".388",".291",".312","78","-1.1","-7.4","5.8","0.6","46","25","14","0","17","53","2","0",".671","1.49","22.3%","46.5%","31.2%","2.0%","14.3%","2.7%","31.2%","77.2%","51.8%","59.3%","87.4%","78.1%","44.8%","11.4%","43.9%","25.7%",".248","89.9","5.9","7.6%","110.2",".406","7739"
"Jorge Mateo","- - -","89","209","4","19","14","10","4.3%","26.3%",".129",".324",".247",".293",".376",".291",".287","83","1.9","-2.7","-1.1","0.3","48","32","11","1","9","55","4","3",".670","1.02","23.0%","38.8%","38.1%","13.2%","7.5%","9.3%","36.6%","68.8%","50.1%","59.8%","82.4%","72.8%","42.1%","13.6%","31.2%","29.7%",".243","85.4","14.1","5.7%","109.5",".361","17273"
"Harold Castro","DET","106","339","3","35","37","1","4.1%","21.2%",".076",".351",".283",".310",".359",".291",".315","84","-0.5","-7.1","-10.6","-0.6","89","72","13","1","14","72","1","1",".669","1.59","33.7%","40.7%","25.6%","0.0%","4.8%","3.0%","44.8%","74.8%","57.2%","65.7%","84.5%","75.9%","41.3%","13.8%","38.5%","27.1%",".287","88.6","10.2","3.2%","107.2",".414","14691"
"Tom Murphy","SEA","97","325","11","35","34","0","12.3%","30.5%",".148",".265",".202",".304",".350",".291",".292","88","-0.3","-5.2","3.9","1.0","56","37","8","0","40","99","2","0",".655","1.07","14.4%","44.2%","41.4%","17.3%","14.7%","7.5%","27.4%","68.2%","44.3%","52.6%","78.0%","68.8%","41.3%","13.8%","37.5%","30.2%",".193","88.6","15.9","8.7%","109.4",".347","13499"
"Dominic Smith","NYM","145","493","11","43","58","2","6.5%","22.7%",".119",".298",".244",".304",".363",".291",".325","86","-4.0","-12.8","-13.8","-1.0","109","78","20","0","32","112","9","1",".667","1.07","26.2%","38.2%","35.6%","5.8%","9.1%","3.1%","38.0%","72.4%","51.8%","61.3%","85.5%","74.9%","40.2%","13.0%","40.3%","26.4%",".262","89.0","14.9","6.5%","109.5",".420","15653"
"Pablo Sandoval","ATL","69","86","4","11","11","0","12.8%","29.1%",".164",".205",".178",".302",".342",".291",".316","78","-0.8","-3.2","-0.7","-0.1","13","9","0","0","11","25","2","0",".645","0.81","20.8%","35.4%","43.8%","9.5%","19.0%","5.9%","35.0%","71.4%","47.8%","59.3%","80.0%","70.2%","35.1%","14.2%","45.8%","28.5%",".203","91.3","13.8","8.3%","111.5",".390","5409"
"Yadier Molina","STL","121","473","11","45","66","3","5.1%","16.7%",".118",".283",".252",".297",".370",".290",".306","83","-5.3","-15.5","9.6","1.0","111","81","19","0","24","79","5","0",".667","1.09","19.2%","42.0%","38.7%","9.9%","7.8%","3.3%","42.9%","77.3%","57.0%","69.4%","84.0%","77.5%","41.2%","12.8%","31.2%","25.3%",".255","88.0","15.3","5.2%","108.2",".406","7007"
"Rougned Odor","NYY","102","361","15","42","39","0","7.5%","27.7%",".177",".242",".202",".286",".379",".289",".290","83","1.6","-6.0","7.4","1.4","65","38","12","0","27","100","11","1",".665","0.79","15.4%","37.4%","47.2%","14.9%","14.9%","2.5%","33.7%","73.2%","50.6%","62.5%","79.6%","73.1%","42.8%","13.6%","37.2%","26.6%",".202","89.1","19.6","9.0%","112.1",".374","12282"
"Ryan Jeffers","MIN","85","293","14","28","35","0","7.5%","36.9%",".202",".269",".199",".270",".401",".289",".299","83","-2.3","-8.3","5.3","0.7","53","28","10","1","22","108","4","1",".670","1.14","20.8%","42.1%","37.1%","11.9%","23.7%","9.0%","32.7%","69.0%","46.3%","54.9%","79.7%","68.8%","37.6%","14.4%","44.0%","31.6%",".207","89.2","14.0","14.5%","111.2",".415","24618"
"Jackson Frazier","NYY","66","218","5","20","15","2","14.7%","29.8%",".131",".257",".186",".317",".317",".289",".313","83","-2.4","-7.0","-12.0","-1.2","34","20","9","0","32","65","3","0",".633","1.13","15.3%","44.9%","39.8%","12.8%","10.6%","5.7%","18.9%","65.8%","37.8%","53.3%","80.6%","72.4%","40.4%","10.4%","41.5%","29.4%",".207","86.9","13.9","10.2%","111.5",".354","15983"
"Christian Vazquez","BOS","138","498","6","51","49","8","6.6%","16.9%",".094",".301",".258",".308",".352",".289",".276","76","-5.3","-19.7","6.3","0.4","118","88","23","1","33","84","2","4",".659","1.08","21.5%","40.7%","37.8%","14.1%","4.2%","2.0%","33.1%","66.0%","47.1%","77.5%","89.1%","84.4%","42.7%","7.3%","30.9%","25.5%",".235","86.3","13.6","2.6%","109.7",".337","9774"
"Curt Casali","SFG","77","231","5","20","26","0","11.3%","28.6%",".140",".287",".210",".313",".350",".289",".280","81","-0.2","-5.8","2.5","0.5","42","25","11","1","26","66","4","0",".663","0.67","21.1%","31.6%","47.4%","14.3%","7.9%","7.1%","24.0%","75.3%","46.0%","46.8%","83.6%","72.6%","42.9%","12.6%","31.1%","28.1%",".199","86.4","23.3","5.9%","105.2",".330","12510"
"Emmanuel Rivera","KCR","29","98","1","13","5","2","8.2%","21.4%",".078",".324",".256",".316",".333",".289",".317","79","0.9","-1.7","-2.1","0.0","23","18","4","0","8","21","0","0",".650","2.06","29.0%","47.8%","23.2%","12.5%","6.3%","3.0%","29.8%","74.6%","47.0%","54.4%","90.6%","76.4%","38.4%","11.1%","47.8%","27.0%",".280","91.1","7.2","1.4%","107.8",".377","19890"
"Max Fried","ATL","32","67","0","7","5","0","6.0%","26.9%",".055",".405",".273",".322",".327",".289",".270","77","-0.1","-2.0","8.1","0.8","15","12","3","0","4","18","0","0",".649","2.11","22.2%","52.8%","25.0%","0.0%","0.0%","10.5%","26.7%","60.2%","44.6%","51.6%","77.5%","70.3%","53.4%","13.3%","33.3%","32.5%",".235","90.3","-0.5","0.0%","105.8",".319","13743"
"Travis Shaw","- - -","84","250","9","20","39","0","9.6%","27.2%",".173",".243",".200",".286",".373",".289",".301","79","-0.6","-7.5","-5.0","-0.4","44","24","11","0","24","68","3","0",".659","0.70","20.4%","32.9%","46.7%","18.3%","12.7%","8.0%","29.5%","68.9%","46.2%","65.2%","82.7%","76.2%","42.4%","11.0%","38.7%","27.0%",".215","87.7","19.9","9.0%","111.7",".387","11982"
"Reese McGuire","TOR","78","217","1","22","10","0","6.9%","20.3%",".091",".318",".253",".310",".343",".289",".281","78","0.8","-5.1","11.2","1.3","50","34","15","0","15","44","2","0",".654","1.11","23.7%","40.1%","36.2%","5.5%","1.8%","6.6%","32.9%","71.3%","50.0%","68.3%","89.7%","81.9%","44.6%","9.0%","32.1%","24.6%",".237","87.5","13.4","2.6%","107.5",".328","15674"
"Rene Rivera","- - -","25","78","2","8","9","0","5.1%","37.2%",".130",".368",".232",".293",".362",".288",".263","81","-1.2","-3.0","1.4","0.1","16","11","3","0","4","29","2","0",".656","1.67","20.0%","50.0%","30.0%","8.3%","16.7%","0.0%","34.8%","69.5%","50.3%","41.8%","76.4%","63.2%","44.8%","18.5%","39.5%","36.0%",".196","88.5","13.0","9.3%","106.5",".334","3648"
"Garrett Hampson","COL","147","494","11","69","33","17","6.7%","23.9%",".146",".291",".234",".289",".380",".288",".291","64","4.2","-18.2","5.1","0.3","106","68","21","6","33","118","3","7",".669","1.04","22.6%","39.5%","37.9%","6.6%","9.1%","8.7%","27.1%","64.6%","44.3%","56.8%","87.7%","77.5%","45.8%","10.0%","31.2%","29.5%",".236","87.0","13.0","5.0%","107.0",".374","19262"
